user_id,book_id,rating
14358,7948,4
35350,5692,5
37097,1434,4
24526,1790,3
1622,3416,3
28075,9044,3
37011,326,4
37011,383,4
9173,1936,4
14530,3260,2
37099,2539,5
34450,2991,5
7714,7289,3
37101,6806,3
37101,2679,5
37101,1752,5
37101,6980,5
37101,414,4
37102,6807,4
37102,2862,4
37102,5304,4
37102,3513,5
37102,1204,5
37103,1272,3
14522,7735,4
11491,4430,4
37100,3344,5
6398,4793,3
37106,919,4
37097,6521,4
37097,2862,4
37104,1429,4
10991,1301,2
10991,3841,3
10991,8399,3
29451,3259,3
10991,3715,3
10991,7326,5
10991,6306,2
25671,3568,3
25671,2288,4
37079,8261,4
37110,1441,5
5063,3600,5
22311,9854,4
37113,1316,4
37113,5182,4
12073,694,4
37110,915,5
31566,326,3
23046,9777,3
37115,1567,4
37115,1159,4
24150,3143,5
28628,326,4
25974,5667,2
25974,1748,3
24150,6664,4
25974,2704,4
37115,3715,5
37116,414,3
25974,1301,3
37117,2174,4
37117,150,4
37116,9159,3
37117,7541,4
37117,9888,3
37117,6951,4
37117,3028,5
37117,5182,4
37117,9833,3
37117,5138,3
37117,2548,3
36124,2704,4
37118,5086,5
5781,7888,5
15712,5097,4
15712,5914,5
37119,7629,4
37119,878,4
37119,1434,3
37119,1272,4
37111,4422,3
37033,915,4
37122,9910,5
27590,7551,5
25974,9511,3
26384,9185,4
37122,2834,5
37122,8721,5
37122,6220,5
37121,233,4
37124,414,4
5226,3134,5
37124,694,3
37124,1268,4
37124,5758,4
37125,2572,3
33802,9154,3
37125,1441,3
37125,878,5
37125,1096,5
37126,2067,5
37126,2769,5
37126,2548,5
37126,2560,5
37126,5483,5
37126,5796,5
37127,1953,4
37130,1746,4
22426,6804,3
37131,1096,5
37127,3143,4
37127,6139,4
37127,6264,4
26016,4134,5
37127,4528,4
36860,7436,4
37127,2924,3
26016,3443,5
22710,8385,2
36550,8561,4
36712,5563,3
6026,4402,3
31900,4430,3
26016,326,5
14149,1204,3
14149,4528,3
36405,150,5
14149,9043,4
14149,2924,5
36405,304,4
14149,5595,4
32849,2647,4
36263,4794,4
36263,5548,5
36263,3513,4
36263,2862,3
23699,6415,3
33791,2769,3
36263,4701,4
24059,6717,5
7072,6958,4
31896,9341,2
31896,3126,4
1459,233,5
37141,2679,4
37141,2128,4
37141,150,3
37141,4793,3
6172,2362,5
3978,8121,4
10872,1790,3
36557,9519,4
37143,304,4
36860,2785,1
37148,233,5
10835,5397,5
10835,8032,5
10835,694,4
10835,1417,5
35675,2548,4
35675,2560,3
10835,878,5
35675,1301,5
35675,8150,4
37149,919,5
35675,5119,4
37149,3028,4
37150,150,5
37150,1159,5
37150,919,5
31522,5667,4
33129,2820,4
37157,414,1
37161,1430,3
37161,2610,4
22279,2233,3
37162,2560,4
37162,9292,4
37162,3344,4
37162,3853,5
23186,326,4
37158,233,3
37162,6664,4
37162,5496,5
37166,3028,4
37167,7473,4
37167,6426,4
37164,6731,5
37172,3399,5
2607,7244,2
24728,9291,4
37174,3126,4
37174,150,2
37174,2679,4
37174,2128,5
37174,7339,3
37174,383,3
4617,150,4
27155,8693,3
37176,8061,3
37176,1491,2
631,3914,4
37179,326,5
37179,150,5
37179,304,5
37179,2000,5
37179,233,5
37178,9476,5
37178,7208,5
37178,2710,4
37181,1301,4
37177,1677,3
22149,8357,4
3155,414,4
13623,2610,3
37182,5086,4
5781,2233,5
32771,3003,3
37184,1953,4
12671,6584,2
37183,9341,2
37077,8248,5
24540,915,3
12259,8261,4
37186,3788,5
33178,383,1
37188,3344,5
37187,1953,3
37191,878,4
37191,9910,4
37191,3126,5
7601,5385,3
13248,2128,4
37200,150,5
18518,2630,4
37200,4795,5
37200,915,5
1950,4081,4
37200,1578,5
35970,326,4
33887,8547,5
14456,326,3
21470,304,4
1429,2704,3
37207,3011,5
37207,1268,5
37207,7751,4
37207,8032,5
37207,3574,3
37207,7678,3
37207,3016,5
37207,2938,3
37207,3656,3
37207,5355,4
37207,4400,4
37207,2136,5
37207,3567,4
37207,2546,4
37207,4431,4
37207,6072,3
37207,2610,5
37207,3634,4
37207,1171,3
16032,2128,3
17579,3344,5
2932,3966,4
28436,5692,4
15671,8561,4
37213,1746,4
37212,1677,3
37214,1386,4
37214,8731,4
37214,1159,3
37214,1567,4
37214,3003,3
37214,6806,5
37214,8009,5
37214,5211,4
16685,8248,4
37214,150,5
11939,5692,3
18428,1790,4
1908,150,3
37149,233,4
28560,3841,3
37218,2991,3
37218,2633,3
37211,3260,4
37221,1783,5
30616,9159,2
30449,2304,5
37222,2423,5
26557,6951,4
26557,3003,5
26557,2834,4
26557,4430,5
26557,2539,3
26557,3413,3
737,304,4
37222,7271,5
32301,2710,4
2173,7528,3
37224,3715,5
37224,1434,4
37224,1953,5
37224,414,2
37226,2704,5
37226,1748,5
37226,3011,5
37226,7678,4
21366,1429,4
23696,9777,3
31156,919,5
37223,2981,3
37223,5692,3
37220,2192,4
37220,2028,4
30032,4557,3
36106,1429,5
18463,6878,4
34838,1645,4
37205,3088,4
37205,6190,3
34838,150,3
37205,4359,3
36960,5465,4
37235,4956,3
8840,8813,4
18504,1301,4
29699,1746,5
650,6474,3
37238,7513,4
37238,3143,3
37238,3003,4
37238,3465,4
37238,9043,4
37238,6139,4
37238,3358,5
27357,1301,3
37220,1547,4
37239,5563,5
30494,1578,3
36380,3387,5
10576,5534,4
22525,150,3
8444,3715,5
37244,1096,5
37244,4678,5
37244,1677,4
37243,5076,3
1777,8121,4
35574,9475,4
37245,3842,4
37245,4528,4
26286,3865,3
26286,4402,3
37245,8530,3
14008,7244,4
28685,1429,2
37247,1441,4
37247,9921,5
37247,304,5
37247,1386,5
37247,1159,5
37247,6335,4
37247,1567,4
7769,2539,4
37247,6480,4
37247,7357,3
37247,150,4
37247,5496,5
37247,1272,2
21475,2785,4
35360,6480,4
33730,3134,5
8554,9475,3
21748,7888,3
21748,1434,4
21748,2304,4
37251,4134,5
37251,1746,5
15859,5534,3
16527,3260,3
25702,6490,3
32042,6490,4
9351,7551,4
26885,1268,3
10093,1790,2
32794,3255,4
37256,326,5
7351,4237,3
36798,6490,5
5454,9144,3
20475,9188,5
36999,7070,5
36999,7278,5
36999,8194,5
36999,9334,5
31497,2603,3
8347,5692,3
37260,304,2
37260,3443,3
34714,7605,5
37260,919,5
34443,9475,5
37260,2233,1
18465,4422,4
37262,233,5
37262,3966,5
5244,6072,4
27368,6358,4
37264,150,4
37264,304,4
30883,1272,3
37266,3358,5
37264,2028,2
37264,2192,2
37264,1752,4
37264,2188,4
37264,2561,2
37264,5496,4
36591,5737,3
36591,3787,4
33409,2633,3
36415,150,5
36415,304,5
37265,8763,3
29463,3406,4
37274,150,4
37274,304,3
37274,1145,2
37274,1317,3
37274,3787,3
37274,1675,4
37274,1567,3
37274,2368,3
37274,326,4
37274,2757,5
37274,3963,4
37274,1936,4
37274,1159,3
7654,1268,5
33597,4430,3
37275,1434,3
37275,878,4
37276,3028,3
37276,7586,3
37276,6264,3
37276,2411,4
37276,5119,4
37276,2789,4
13743,7699,3
37276,6908,3
37278,2128,5
37279,2174,5
13743,5086,5
37279,878,5
37278,3406,3
12380,7357,4
37279,2411,5
37279,2834,4
37279,8721,5
37279,9554,5
23715,1096,4
23715,5496,3
37091,8113,5
37091,4954,4
23715,3028,3
37091,7687,4
23715,1953,4
23715,9910,4
37282,1746,5
29296,1430,3
37281,2561,5
37282,6717,5
37282,4430,5
37282,4837,5
37282,9594,4
37281,2824,4
37281,4237,3
37281,414,3
33629,5941,5
37284,4678,4
23253,3574,2
37285,6717,5
37285,3842,5
1668,6474,3
35363,1159,3
37284,915,3
37284,2862,4
21796,6200,3
37288,150,4
37288,2610,4
37288,4337,3
37288,5097,3
37288,326,3
13850,6633,5
37288,6335,3
9721,8813,4
37288,919,3
36933,6139,4
36933,2411,5
37290,5027,4
8545,4337,3
37294,3737,4
4065,2028,3
12249,4254,5
12249,1748,4
32122,6415,4
37281,5127,3
37296,1434,5
6104,326,5
29604,1491,3
37298,3126,4
37289,8439,3
32253,1434,5
24569,2630,2
37297,5142,5
37297,8917,5
12165,2679,3
36269,3003,5
36269,3465,5
36269,8009,5
33597,9244,3
23138,6731,5
1300,1790,5
34323,5692,3
266,6958,3
28101,150,4
24010,1429,1
27107,414,4
37304,2785,3
37304,8113,4
37305,326,5
37304,4954,4
3537,3856,5
37306,2548,5
37306,7388,2
37307,4795,3
37307,4528,3
37307,7123,3
37307,4701,4
37307,9044,5
37307,4678,5
23694,1790,4
37303,1429,5
28974,6123,5
37307,6807,4
11592,1159,5
37307,915,5
35839,1746,3
35839,2981,4
35839,5680,3
31916,4898,4
31916,1434,5
36712,9777,3
37301,1953,3
32519,2174,4
37308,919,5
37308,6909,5
37301,3715,3
37308,3197,4
37308,4027,4
13992,1272,3
24941,1268,4
1473,1441,4
1473,383,4
1473,1547,2
1473,1311,4
1473,6566,2
1473,9267,2
33639,9507,3
37299,8457,3
37284,1677,4
24926,7699,2
3065,150,4
37202,919,5
37315,5666,5
31772,2548,5
34359,5615,3
445,150,5
445,326,3
445,233,3
34359,6584,3
445,7923,3
37308,4870,4
37318,1159,5
37318,2603,3
37318,2679,3
37318,326,3
37318,1145,4
37318,3787,3
37318,2757,5
37318,2824,3
37318,150,4
22099,3358,4
15180,1547,3
37308,2561,4
37319,1301,4
37308,6675,4
20072,5766,2
10537,6806,4
31141,3561,3
31141,1316,3
31141,2679,4
28015,1316,4
33721,5692,4
37317,233,3
37324,233,4
29306,1316,3
37324,6909,5
37324,4359,4
37324,9860,4
37324,3963,4
460,4837,4
16128,4254,5
31339,304,2
31339,3028,4
31339,4898,5
31339,6480,5
31339,150,3
31339,3406,4
37326,7291,5
37149,7641,4
37326,233,3
32875,1272,3
27060,326,5
27060,383,3
27060,1386,3
27060,1145,2
27060,1316,4
27060,2368,4
27060,1567,4
27060,2603,3
27060,2820,5
27060,4639,3
27060,5667,3
27060,4265,4
27060,3787,3
27060,5737,3
27060,3561,4
27060,4956,3
27060,2288,4
27060,2000,4
27060,2630,3
27060,3724,2
27060,1171,3
13199,2769,3
22130,6731,4
3019,3255,2
31235,6633,3
32875,2193,2
13519,4430,4
14905,3905,4
5849,5692,4
37328,3842,4
34360,304,5
34360,2679,4
34360,1567,4
34360,1675,4
34360,2368,3
34360,3468,5
34360,3787,4
34360,4265,3
34360,8009,4
34360,6806,4
34360,1317,4
34360,1386,4
34360,2087,4
34360,2603,4
37329,1204,4
34360,1159,4
37329,7513,4
34360,2128,4
34360,2411,4
34360,3126,3
34360,6139,3
34360,326,4
36412,7528,4
36412,9271,2
33212,4528,4
33212,915,5
33212,5397,4
33212,4701,4
33212,9044,5
33212,7629,5
37308,4108,5
37334,2539,2
37336,5666,5
37334,1204,3
37336,1936,5
37336,4130,4
37336,4392,4
22627,7496,5
37340,3841,4
37340,383,3
37343,2288,4
2207,6681,5
2207,8393,5
16043,4614,3
37343,304,3
37343,1159,5
37343,1317,3
37343,2136,3
33773,5465,4
7320,4385,5
10115,7244,3
28742,2067,5
13497,3963,4
37346,3465,5
37346,3003,5
37346,8399,5
20655,5973,2
18264,4508,2
32072,9348,3
19095,1790,2
28048,9833,5
35587,8113,5
14134,9475,3
23553,1417,2
37347,304,2
37347,383,3
4579,6358,3
22181,9159,4
37349,5560,3
12854,2192,3
12854,1434,3
12854,3255,3
12854,3088,4
12854,9594,3
12854,915,2
12854,4870,2
37350,1645,4
12854,3715,3
12854,3387,3
12854,1790,3
12854,7592,2
22462,2704,4
5580,2769,3
37351,304,5
37351,1386,5
2440,6552,3
37354,1171,4
37354,6335,4
37354,326,3
37354,1145,1
26030,150,5
26030,233,5
14180,8836,5
26030,919,4
26030,1159,5
26030,3090,3
26030,1645,4
26030,2192,4
17832,150,5
1641,1790,5
37358,8220,5
37358,304,5
37358,150,5
37358,5766,3
36093,2028,4
37358,1159,1
37358,1386,4
37358,1675,2
37358,1567,3
37358,3465,3
37357,150,1
37358,3143,3
37358,7357,4
37357,1317,5
37358,8009,4
37358,326,4
18932,7605,4
3537,2824,4
22579,1675,3
22579,1159,3
37361,150,5
5466,2128,4
37361,3413,3
23980,5076,4
23980,1645,2
23980,9777,2
14184,6552,3
37354,3028,3
37354,150,4
37354,919,5
37354,1567,3
37035,5027,4
28276,9630,3
37365,694,4
37365,7388,2
17152,2769,3
9112,9930,1
28655,6358,4
37351,7751,5
37369,1317,5
37369,1386,5
37369,1806,4
37369,1567,5
37369,8009,3
5018,6675,2
37369,5430,5
27996,1752,3
37368,4898,4
37368,2192,3
37368,3134,3
37371,2174,5
4519,150,5
4519,5595,3
17252,4583,3
33479,3259,1
37368,1171,2
32176,3387,4
37368,3322,2
36846,8530,4
26634,2362,4
16754,1204,3
37373,3003,4
17322,6139,4
17322,1159,3
17322,5737,3
37353,1748,3
37353,1145,5
37353,4639,5
37353,304,4
37353,2087,4
37353,2603,4
37353,2820,4
4672,3259,4
37353,1317,4
37353,5430,5
37353,4089,4
37353,6757,4
37353,1567,4
37353,1386,5
37353,2000,5
37353,9511,3
37353,3656,3
37353,4400,3
37353,2704,3
37353,4431,4
37353,4134,4
23233,1434,5
23233,1953,5
37375,1434,1
13812,4430,3
37365,3443,1
37365,6878,3
402,2136,3
402,1159,5
33304,3788,4
33304,5027,4
37371,915,4
29685,4227,1
29685,9476,3
37371,1491,4
32719,3939,5
37385,5142,5
37385,8917,5
6274,2769,4
37379,8348,5
37387,915,5
5601,326,5
37379,4237,2
37379,150,5
28251,1145,5
37379,8439,4
27155,2304,4
37379,2603,4
37390,7541,4
37390,150,4
37390,2757,4
37390,1171,3
37381,1677,4
37390,2128,3
37389,4917,4
37389,915,5
28538,915,3
28484,7289,4
28484,915,5
37379,1441,3
37379,4057,4
37379,1311,4
37379,4337,4
37379,5220,3
37379,6552,3
37379,2561,3
37379,7513,5
37390,3568,4
37379,1145,4
28484,3513,5
28484,6807,4
28484,4795,4
37390,5138,5
37390,5051,4
32461,2028,5
4467,3322,3
4467,3406,4
32461,3406,1
32461,3724,3
4467,2192,3
4467,2028,3
4467,4992,3
37390,3406,3
13998,9921,5
32461,2288,3
37390,3561,4
37390,5496,3
32461,9545,5
32461,9928,5
32461,7572,4
32461,2192,4
37390,326,2
881,6358,3
35069,4430,4
32262,3724,4
31396,150,5
31396,326,2
37331,6731,5
37394,9910,3
37395,304,4
37394,7917,4
8795,233,3
37395,2938,3
29296,1301,2
37395,4430,1
26272,4089,4
23762,6804,3
25916,1783,3
32626,2015,5
28269,4557,2
19035,4237,3
37288,8036,4
4755,8385,3
24525,7496,3
34520,7409,4
37387,9334,5
37387,8194,5
37387,7278,5
37387,7070,5
37400,6490,4
37099,9539,5
37099,5758,5
37099,3367,5
37099,2842,5
37099,3537,5
37099,3050,5
37099,4512,5
37099,4618,5
37099,5941,5
37099,7463,5
37399,326,5
37387,1204,4
15181,6358,3
37402,304,2
37402,383,2
37402,6500,3
37402,8348,4
37402,3856,5
27318,3914,4
2200,4237,4
3442,2193,2
37404,4528,3
37404,2862,3
37404,4795,4
37271,5960,5
37379,3788,3
37271,6830,5
37271,7244,5
37379,383,4
37404,1578,4
5000,3134,3
7077,2128,3
7077,1752,4
36190,9930,3
11200,7102,2
11200,8849,2
26310,6415,4
32131,1268,4
32131,8348,2
37404,5758,4
32131,5142,5
37408,9171,5
37348,2015,5
8016,304,3
37401,150,5
5345,5692,5
36405,3028,5
36405,5182,5
36405,4385,5
37410,1746,4
35363,233,4
24884,2769,3
37410,2539,5
35363,2000,5
37412,2174,5
37401,1441,5
37411,3126,4
37413,1268,3
37401,1301,3
37412,8220,5
29069,7119,4
37412,2362,5
29069,2834,5
37401,3724,3
37415,878,5
37412,1677,3
37415,1746,4
37415,150,3
37415,1783,5
37415,3715,5
37415,1953,5
37415,414,5
37416,2610,4
37416,5397,3
37416,2546,1
37415,7917,5
37416,4968,5
37416,8009,5
37416,1567,3
37416,1386,5
37416,2603,5
37416,8731,4
37416,6806,5
37415,3979,5
37416,2368,2
37416,4265,2
37416,304,2
37416,326,4
37416,4528,5
37416,1171,5
37401,8195,5
37220,326,5
11990,3259,4
37401,3003,4
14606,150,5
1943,1268,4
1943,7678,4
1943,2704,4
36679,6255,1
30240,233,5
30240,326,3
30240,1145,5
30240,1317,3
36558,1752,4
30240,1936,3
30240,4130,3
30240,8439,4
30240,5496,4
30240,1272,5
9477,3134,5
37361,3605,4
37420,1783,5
37420,4359,5
37420,150,4
37420,1567,5
37420,1159,4
37420,1806,5
37420,2757,5
37420,5737,5
37420,2603,5
37420,2824,5
37361,6267,3
18164,3493,4
37361,8860,3
17319,2546,2
30240,7409,5
17319,1311,3
22254,2087,4
37423,2362,4
12071,1790,3
37211,1752,4
37423,6139,5
37423,3465,5
37425,1746,4
8788,2192,5
37077,7687,5
23980,8084,4
33798,5616,4
27594,878,4
12245,233,4
37433,1096,5
30630,2769,5
11631,5766,3
23436,150,3
23436,1159,5
23436,2757,3
23436,1806,5
23436,3787,5
2594,7656,3
28276,5076,3
37342,878,3
37342,4968,4
37423,2981,5
37342,6908,3
37342,3465,2
37342,2789,3
37342,4917,3
37423,1301,4
37342,2560,3
37342,9292,3
37423,5758,5
37423,3841,5
37423,8399,5
37423,6306,5
37423,6200,5
8016,1441,5
21425,2128,2
33307,3513,3
37421,233,3
37439,4917,3
37439,2842,4
37439,5941,4
37439,1790,5
37439,1434,5
37439,3344,5
6184,9930,3
22913,2304,5
37441,1145,5
37441,1159,4
37441,326,4
37441,6806,3
37441,2128,4
37441,150,2
37441,3568,3
37444,3891,3
37444,4134,4
37444,5619,4
37444,9592,4
37444,7761,4
37444,1746,3
37444,3003,3
37444,2789,4
37444,4917,5
37444,7357,3
37444,3465,2
14456,4254,5
17151,304,4
17151,1145,3
17151,4168,5
17151,9594,5
17151,150,4
17151,915,1
17151,1096,4
17151,9554,4
17151,9477,5
7476,7923,2
7476,3715,4
30733,233,2
30733,3322,3
30733,1434,2
16686,414,3
37421,1316,5
37421,3406,4
37425,3126,5
37425,7409,5
37425,326,4
37425,9403,4
10902,4614,3
37449,5030,5
37448,8220,5
37448,2174,5
31028,2188,3
37448,8565,5
37448,8469,4
37375,4954,3
37448,1567,5
37448,1159,4
37375,7687,4
37448,1434,4
15447,7605,4
37448,5138,4
37448,383,4
37448,1272,5
21966,414,5
1017,2769,3
34960,4898,4
1017,7209,3
21966,1953,5
37453,5973,4
31728,4254,4
37453,4701,3
37361,5619,4
37361,8284,4
37361,7761,4
37405,414,3
18450,233,3
8950,2015,5
22108,150,3
21966,5595,5
6027,150,4
37455,3358,4
37455,3344,1
33966,7698,3
17751,6804,3
24022,8036,4
24022,4237,2
24022,6358,3
9068,1311,3
9068,2546,3
9068,150,4
15635,8084,4
37118,6426,5
37459,150,5
37459,3322,4
37459,6299,5
37459,8113,4
37462,4870,5
37461,150,5
37461,6264,5
37461,1096,3
998,7592,4
34987,1953,4
34987,3088,4
37234,1159,5
37234,1806,2
37234,2757,5
37234,2128,4
37234,4237,3
37234,2824,4
37234,326,3
37234,5615,4
37234,3724,2
26790,9244,5
30825,5796,4
30825,1434,4
30825,6633,5
30825,8849,5
30958,383,2
30825,1272,4
30825,4528,3
29003,3416,3
37332,150,4
9653,8061,3
37402,326,2
37402,2000,4
37402,414,5
19235,5758,5
33572,6546,2
37402,2193,3
28290,6358,2
37447,2423,3
36048,4968,2
37467,3358,5
36464,3190,4
36564,5558,4
28544,9594,3
37471,1491,3
37472,7735,3
21082,6883,4
3801,3568,1
37474,3413,5
37474,1386,5
37474,2087,4
37474,2368,4
37474,326,3
37474,1145,4
37474,150,3
37474,7732,5
14400,3259,4
37475,1746,4
37468,2028,3
37468,4992,3
37404,3513,3
30791,5595,3
28146,8629,5
37469,2136,3
8105,3134,3
33863,4347,2
6124,2136,2
37479,304,2
37479,5430,5
37479,3443,1
37479,4528,5
37479,1578,3
37479,383,1
7561,6255,1
37479,7732,3
37479,6151,3
30892,2362,5
678,6804,4
35193,3914,2
33034,3090,3
15870,8917,4
25255,8385,4
25255,919,3
25255,414,3
21447,3406,5
37484,1204,4
15038,5680,4
21447,3979,4
15038,414,4
15038,7513,5
21447,1783,5
21447,1434,5
21447,1953,5
21447,6190,5
21447,9455,5
21447,7436,5
21447,4146,5
15909,9930,4
21447,150,5
37488,3344,5
37492,304,3
37492,2128,5
37492,2288,4
21395,2128,4
18643,6830,4
18643,7244,4
32506,915,3
37494,694,2
37494,150,4
18144,4837,4
32506,1301,3
15729,5563,1
25340,9820,3
37495,150,3
36550,915,4
37493,7026,4
36550,4701,4
3416,3568,4
9934,1268,3
9934,694,4
18194,6546,4
29778,8248,5
37348,1301,3
26398,6521,4
24270,7528,4
37499,1096,3
37499,5086,3
5434,7699,5
5434,6958,3
5434,1268,4
5262,6958,4
37500,3358,4
32872,5496,5
37500,2789,4
37500,8849,4
15839,7699,2
20579,9594,3
37500,6908,4
6341,1752,3
7557,6584,4
23281,3367,4
1317,6883,4
37502,304,4
37502,1317,4
37502,1386,4
37502,1675,4
37502,2087,4
37502,4265,4
37502,3787,4
37502,1806,4
37502,2603,4
37502,2368,4
37502,3468,4
37502,1145,3
37502,1159,4
37502,150,5
6757,3143,3
37502,2128,4
6984,2128,4
33933,1752,3
28184,1953,1
33099,2539,5
37503,326,4
37395,5086,1
37503,1567,3
37503,1491,3
37507,304,5
10864,4108,4
20599,3724,4
37509,7409,4
37509,2304,5
37509,150,4
14359,5960,5
37173,8264,4
37511,2304,3
37462,7496,4
37511,1677,3
37511,2981,3
34233,1806,3
34233,9516,3
34233,3966,4
34233,1145,3
34993,7289,4
34993,6760,3
31208,6958,2
34993,8026,3
34993,8264,3
34993,1677,5
34993,3416,4
34993,4583,4
9675,2679,5
34294,6415,5
37514,6139,4
37514,3465,4
37514,3003,3
37514,6327,5
35780,4335,5
8933,6358,2
37521,5211,5
37521,8009,4
37521,878,5
37521,383,4
37521,150,5
37521,3399,4
37521,3493,4
37521,326,4
37524,8659,5
37524,1441,5
37521,1752,4
37524,878,5
37524,8009,5
37524,4134,5
37524,7732,5
37520,7289,5
37525,150,2
28936,4678,4
28936,4528,4
12716,8194,4
12716,9334,4
28936,915,5
28936,5304,4
28936,3513,4
18715,7271,4
36231,2769,3
25375,1096,4
11855,9930,5
21894,8284,5
21894,7102,5
21894,9508,5
37509,233,2
37509,2757,3
1997,7699,4
37527,6969,1
37527,8248,1
15004,5758,4
37529,2362,4
37529,8836,1
37531,4146,5
37532,3387,5
37532,1434,5
37532,3399,5
8357,7209,5
37532,878,5
6829,3090,4
28171,5973,4
28171,5560,4
28171,3465,4
28171,3028,5
24451,1806,2
28171,878,4
28171,4968,4
28171,8009,4
28171,383,5
14205,8061,3
1949,6072,4
13430,1268,3
27801,7513,5
27801,3465,5
27801,7586,5
27801,6951,5
27801,6139,5
27801,6757,5
27801,3003,5
32094,1272,4
37536,7789,4
14632,1159,4
37536,1268,3
27801,4134,5
3059,3134,5
6699,7699,4
37487,233,1
37487,4427,3
37487,3143,3
37487,7513,4
25375,414,4
37230,2192,3
37230,2028,3
26109,3914,3
32747,5343,2
37538,3050,4
37538,2539,4
37538,1677,3
37487,3197,5
37487,4027,4
37487,5263,4
22376,4422,1
37543,7436,4
37462,6675,3
12024,9154,4
2152,7209,3
37544,8659,5
37544,3143,5
37544,6951,5
37544,5211,5
37544,6139,4
37540,2192,5
37540,2028,4
37540,4992,3
16958,4583,3
1603,2842,2
31909,3259,5
31909,1790,5
31909,2572,5
37497,3088,5
37497,1783,4
37497,4359,3
23267,414,4
23267,4716,4
23267,1752,4
37242,7528,4
37242,7687,3
37547,3344,4
37242,5465,4
37547,233,3
37547,919,3
37547,4027,4
37547,5263,4
37548,9144,5
16314,383,5
37547,1272,4
22605,9274,4
37548,919,2
37548,1171,5
37548,7513,5
37537,7888,4
37548,3050,5
22605,4771,4
16288,2704,3
16288,1386,5
16288,1675,4
16288,2603,2
16288,3787,5
16288,4265,3
16288,1806,1
16288,304,1
37548,2789,5
16288,1746,2
16288,1677,3
37548,6327,5
8647,1096,4
25993,414,3
18787,3493,3
36051,326,4
36051,150,5
36051,1159,4
36051,3561,4
10696,150,4
30511,7738,5
18743,414,4
36051,919,4
36051,1752,4
36051,9403,4
37549,326,4
14161,919,1
14161,1316,2
14161,1806,4
31960,7821,4
18545,3914,4
24698,4335,4
34507,2028,3
24698,326,4
24698,2368,3
24698,4639,4
993,1145,5
993,150,4
12249,5086,5
24698,414,5
24698,383,4
24698,3567,4
24698,694,4
24698,8032,3
24698,2704,5
24698,1748,5
24698,1268,3
24698,3011,5
24698,9511,4
24698,4400,4
32149,1746,4
32149,2981,3
32149,2785,4
24698,4227,3
32149,5680,4
24698,4431,5
20067,6958,3
37549,919,3
37549,1491,4
13695,4837,4
35003,2769,4
33585,9777,3
37552,5560,3
15337,150,5
1665,1790,4
34456,3856,3
34924,1547,4
25988,5666,5
24319,5595,3
34585,2288,4
31339,233,2
37555,2233,4
37555,694,3
37554,233,5
37555,7316,5
37555,7742,3
37554,7842,3
37555,7959,4
37555,4081,5
37555,6500,5
37357,9044,5
37357,6096,2
31462,7070,4
36266,919,3
36266,6633,3
36266,2834,4
36266,7586,5
37362,3605,3
37362,6681,3
36266,3963,4
37362,7436,3
37362,2924,3
15841,7551,1
37554,919,4
19576,4678,5
19576,4528,5
19576,2862,5
19576,6807,4
29582,3493,5
24956,919,5
34584,3715,2
34584,3979,4
27809,1441,5
6521,7698,4
22342,6958,4
20975,1953,4
25218,694,3
25218,1783,4
25218,150,3
25218,304,3
25218,7541,4
33016,3255,5
25218,233,2
12188,9399,3
34584,8646,2
34584,7208,2
34584,8868,3
34584,9476,2
37567,1417,3
35955,1441,5
35955,1783,2
35955,6612,5
35955,304,5
35955,1386,4
35955,1567,3
35955,5560,5
37567,1096,4
22058,6757,2
8160,4402,3
37470,2304,3
37569,1953,3
37567,7339,4
17272,9930,4
17272,6958,4
7942,6415,5
33959,4795,5
19871,2769,4
37466,3126,5
16419,7528,5
24979,3259,4
5270,3399,5
5270,150,5
25218,2015,2
5270,383,1
5270,1547,3
5270,2028,4
5270,3634,2
37196,2561,1
35021,2769,5
36706,326,4
37564,9044,4
37564,915,3
34233,2633,4
37564,4678,5
16153,7698,4
37564,1677,4
13443,326,4
16153,4237,3
34233,7289,4
37575,383,3
37575,1159,4
14979,1752,3
34233,4771,5
34233,7741,5
37035,4227,4
34233,4337,4
34233,6566,4
10867,3134,4
35818,326,4
3120,3255,3
21349,9760,3
37466,7409,5
27790,9155,3
29714,4027,4
27336,4837,4
37578,326,5
37578,1145,4
392,4133,3
37466,2304,5
37466,3255,5
10575,3715,4
37581,8026,5
37581,915,5
2324,1645,5
37581,2981,5
9499,1204,4
9027,7948,3
15188,7326,1
15188,2015,1
30416,2193,4
15188,878,4
24557,6566,3
37583,8763,4
37464,1429,2
6655,2288,4
12510,150,4
4334,6806,4
3271,8945,5
32512,326,4
37572,1645,2
19920,2192,5
19920,2028,5
19920,4992,5
37586,326,2
37586,1953,4
5047,7641,4
37591,3853,2
28099,2539,3
29559,8194,2
4251,4254,4
845,4237,5
37590,4917,4
37594,233,3
37094,9860,4
25723,8457,3
37264,233,4
37595,2991,3
37595,4427,3
37595,694,4
37595,1268,4
14510,694,3
5270,1171,5
34526,7209,5
34526,1790,3
25546,4837,5
37598,1953,5
7915,6958,3
37572,7436,4
37082,6909,4
37561,6490,4
37577,5616,3
37577,1645,4
21914,6358,4
37585,2362,4
37602,1096,4
37602,1441,5
35526,2769,5
15824,3737,5
21005,3134,4
11710,326,4
37586,3443,4
10507,8142,3
6627,4237,4
19747,3134,4
16471,4992,4
35941,3190,3
20656,6358,5
35941,1953,4
35941,3737,4
37601,150,4
20656,4347,2
