book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,NonEnglish
4089,297135,297135,1563523,57,345483448,9780345483450.0,Kristin Hannah,2001.0,Summer Island,Summer Island,,3.97,22598,25494,1215,199,958,6037,10390,7910,https://images.gr-assets.com/books/1320540976m/297135.jpg,https://images.gr-assets.com/books/1320540976s/297135.jpg,0
4108,85987,85987,3311687,93,60898488,9780060898490.0,"Isabel Allende, Margaret Sayers Peden",2000.0,Retrato en sepia,Portrait in Sepia,,3.93,21649,25203,1123,177,1041,6207,10819,6959,https://images.gr-assets.com/books/1379900929m/85987.jpg,https://images.gr-assets.com/books/1379900929s/85987.jpg,0
4130,4656,4656,1137643,81,345463153,9780345463160.0,John Irving,2001.0,The Fourth Hand,The Fourth Hand,eng,3.3,23277,24814,968,895,3524,10307,7541,2547,https://images.gr-assets.com/books/1375776688m/4656.jpg,https://images.gr-assets.com/books/1375776688s/4656.jpg,0
4133,217436,217436,210517,46,345471172,9780345471180.0,Kristin Hannah,1999.0,On Mystic Lake,On Mystic Lake,eng,3.95,23050,25050,1413,223,997,6147,10205,7478,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4134,78131,78131,75453,39,553581554,9780553581550.0,Iris Johansen,1999.0,The Killing Game,"The Killing Game (Eve Duncan, #2)",eng,4.18,24790,25473,408,126,541,4577,9698,10531,https://images.gr-assets.com/books/1314902885m/78131.jpg,https://images.gr-assets.com/books/1314902885s/78131.jpg,0
4146,481446,481446,2897082,50,307381463,9780307381460.0,Michelle Moran,2007.0,Nefertiti,Nefertiti,en-US,4.07,24959,27885,2234,341,1191,5272,10551,10530,https://images.gr-assets.com/books/1320449831m/481446.jpg,https://images.gr-assets.com/books/1320449831s/481446.jpg,0
4168,9166559,9166559,14045698,37,778328791,9780778328800.0,Heather Gudenkauf,2011.0,These things hidden,These Things Hidden,,3.85,27030,28962,3006,453,1710,7323,11617,7859,https://images.gr-assets.com/books/1296001564m/9166559.jpg,https://images.gr-assets.com/books/1296001564s/9166559.jpg,0
4227,296302,296302,1139021,39,1594489173,9781594489170.0,Ann Brashares,2007.0,The Last Summer (of You and Me),The Last Summer (of You and Me),en-US,3.58,26094,27849,2427,955,3097,8773,8826,6198,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4237,16055,16055,3127888,19,1857028155,9781857028160.0,Ann Patchett,1997.0,,The Magician's Assistant,eng,3.64,21507,26220,2720,442,2124,8525,10525,4604,https://images.gr-assets.com/books/1327936126m/16055.jpg,https://images.gr-assets.com/books/1327936126s/16055.jpg,0
4254,16158535,16158535,21998951,28,039916216X,9780399162170.0,Beatriz Williams,2013.0,A Hundred Summers,A Hundred Summers,eng,3.9,22006,24680,2502,430,1257,5662,10332,6999,https://images.gr-assets.com/books/1366561825m/16158535.jpg,https://images.gr-assets.com/books/1366561825s/16158535.jpg,0
4265,101911,101911,99634,33,60897848,9780060897840.0,A. Manette Ansay,1994.0,Vinegar Hill (P.S.),Vinegar Hill,en-US,3.36,23966,24802,901,1051,3431,9384,7412,3524,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4269,25066991,25066991,44751809,38,1455536253,9781455536250.0,David Baldacci,2015.0,The Guilty,"The Guilty (Will Robie, #4)",eng,4.12,12597,24893,1824,336,786,3995,10104,9672,https://images.gr-assets.com/books/1435632658m/25066991.jpg,https://images.gr-assets.com/books/1435632658s/25066991.jpg,0
4292,737957,737957,1223069,24,142003697,9780142003700.0,Ross King,2003.0,Michelangelo and the Pope's Ceiling,Michelangelo and the Pope's Ceiling,eng,3.82,20718,21258,560,1180,1538,4621,6563,7356,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4335,5556466,5556466,5727588,52,312359322,9780312359320.0,John Hart,2009.0,The Last Child,The Last Child,en-US,4.09,22293,25587,3369,255,826,4458,10854,9194,https://images.gr-assets.com/books/1312058481m/5556466.jpg,https://images.gr-assets.com/books/1312058481s/5556466.jpg,0
4337,89399,89399,67864,76,316734837,9780316734840.0,Anita Shreve,1999.0,Fortune's Rocks,Fortune's Rocks,,3.86,22908,25221,1246,434,1317,6624,9707,7139,https://images.gr-assets.com/books/1344271150m/89399.jpg,https://images.gr-assets.com/books/1344271150s/89399.jpg,0
4347,3181953,3181953,3214749,36,316037532,9780316037530.0,Kathleen Kent,2008.0,The Heretic's Daughter,The Heretic's Daughter,,3.77,23815,28173,3658,408,1823,7987,11714,6241,https://images.gr-assets.com/books/1344269239m/3181953.jpg,https://images.gr-assets.com/books/1344269239s/3181953.jpg,0
4359,9784,9784,3302695,415,486424588,9780486424580.0,D.H. Lawrence,1920.0,Women in Love,"Women in Love (Brangwen Family, #2)",eng,3.66,22372,25011,821,968,2365,7066,8528,6084,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4385,6257535,8258519,6232309,49,385521383,9780385521380.0,Edward Rutherfurd,2009.0,New York,New York,eng,4.1,16106,23926,2442,230,829,4277,9629,8961,https://images.gr-assets.com/books/1320467954m/6257535.jpg,https://images.gr-assets.com/books/1320467954s/6257535.jpg,0
4392,9355,9355,2269323,61,345479726,9780345479720.0,John Irving,2005.0,Until I Find You,Until I Find You,eng,3.61,20784,21984,1438,854,2230,6278,7793,4829,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4400,31098,31098,3353274,38,670034800,9780670034800.0,Jane Green,2006.0,Swapping Lives,Swapping Lives,eng,3.56,22521,24000,1007,650,2314,8532,7875,4629,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4402,12951824,12951824,18108731,67,1455807044,9781455807050.0,Nora Roberts,2012.0,The Perfect Hope,"The Perfect Hope (Inn Boonsboro, #3)",eng,4.14,23185,30797,2051,193,934,5746,11466,12458,https://images.gr-assets.com/books/1351012631m/12951824.jpg,https://images.gr-assets.com/books/1351012631s/12951824.jpg,0
4422,32416,32416,46673,94,385339410,9780385339410.0,Thomas Harris,2006.0,Hannibal Rising,"Hannibal Rising (Hannibal Lecter, #4)",en-US,3.44,22767,25973,1317,1468,3733,8087,7174,5511,https://images.gr-assets.com/books/1394208690m/32416.jpg,https://images.gr-assets.com/books/1394208690s/32416.jpg,0
4427,10914,10914,1074034,14,743431014,9780743431020.0,Jodi Picoult,1992.0,Songs of the Humpback Whale: A Novel in Five Voices,Songs of the Humpback Whale,en-US,3.19,24756,25894,1834,1993,4813,9104,6263,3721,https://images.gr-assets.com/books/1421422550m/10914.jpg,https://images.gr-assets.com/books/1421422550s/10914.jpg,0
4430,16158519,16158519,21998935,68,399159894,9780399159890.0,Nora Roberts,2013.0,Whiskey Beach,Whiskey Beach,eng,3.96,19769,26780,2207,421,1313,6101,10128,8817,https://images.gr-assets.com/books/1357477045m/16158519.jpg,https://images.gr-assets.com/books/1357477045s/16158519.jpg,0
4431,14755,14755,3363757,26,1416535209,9781416535200.0,Jennifer Weiner,2006.0,The Guy Not Taken: Stories,The Guy Not Taken: Stories,en-US,3.46,20420,21414,1148,773,2706,7656,6387,3892,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4491,18505784,18505784,26612089,26,62244752,9780062244760.0,Nadia Hashimi,2014.0,The Pearl that Broke Its Shell,The Pearl That Broke Its Shell,eng,4.12,19016,23155,2786,193,589,3582,10634,8157,https://images.gr-assets.com/books/1384543130m/18505784.jpg,https://images.gr-assets.com/books/1384543130s/18505784.jpg,0
4508,15096,15096,10730819,78,60958022,9780060958020.0,Joanne Harris,2001.0,Five Quarters of the Orange,Five Quarters of the Orange,eng,3.83,23332,26429,2091,326,1486,6971,11174,6472,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4512,93947,93947,935868,76,446580341,9780446580340.0,David Baldacci,2007.0,Simple Genius,"Simple Genius (Sean King & Michelle Maxwell, #3)",eng,3.89,22171,26021,1424,238,1183,6623,11069,6908,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4528,32433,32433,359562,50,425147517,9780425147510.0,"Leigh Nichols, Dean Koontz",1979.0,The Key to Midnight,The Key to Midnight,en-US,3.93,22578,23143,236,223,1091,6241,8001,7587,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4557,474634,474634,1288038,45,552772275,9780552772270.0,Madeleine Wickham,1999.0,The Wedding Girl,The Wedding Girl,eng,3.47,20501,22944,924,878,2717,8284,6777,4288,https://images.gr-assets.com/books/1320539465m/474634.jpg,https://images.gr-assets.com/books/1320539465s/474634.jpg,0
4583,11660590,11660590,16605490,57,62094734,9780062094740.0,"Michael Crichton, Richard   Preston",2011.0,Micro,Micro,eng,3.38,19460,23729,2791,1343,3309,8010,7121,3946,https://images.gr-assets.com/books/1314593813m/11660590.jpg,https://images.gr-assets.com/books/1314593813s/11660590.jpg,0
4614,3648,3648,3255539,45,030726419X,9780307264190.0,Claire Messud,2006.0,The Emperor's Children,The Emperor's Children,,2.93,15362,17593,2748,1958,4099,6121,4059,1356,https://images.gr-assets.com/books/1320497348m/3648.jpg,https://images.gr-assets.com/books/1320497348s/3648.jpg,0
4618,8045080,8045080,15254849,48,230706150,9780230706160.0,David Baldacci,2010.0,Hell's Corner,"Hell's Corner (Camel Club, #5)",eng,4.1,19003,23793,1541,177,691,4347,10020,8558,https://images.gr-assets.com/books/1330171863m/8045080.jpg,https://images.gr-assets.com/books/1330171863s/8045080.jpg,0
4625,11970096,22847270,16558719,20,,,Denise Grover Swank,2011.0,,"Twenty-Eight and a Half Wishes (Rose Gardner Mystery, #1)",eng,3.9,11006,23105,2047,526,1426,5315,8460,7378,https://images.gr-assets.com/books/1310178751m/11970096.jpg,https://images.gr-assets.com/books/1310178751s/11970096.jpg,0
4639,174403,174403,178518,43,451212452,9780451212450.0,Tawni O'Dell,1999.0,Back Roads,Back Roads,en-US,3.72,21022,22013,932,535,1631,6484,8078,5285,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4678,21362,21362,1480923,65,553479016,9780553479010.0,"Dean Koontz, Keith Szarabajka",1998.0,Seize the Night,"Seize the Night (Moonlight Bay, #2)",eng,4.07,21376,23468,494,225,917,4913,8356,9057,https://images.gr-assets.com/books/1382311797m/21362.jpg,https://images.gr-assets.com/books/1382311797s/21362.jpg,0
4701,397860,397860,1260691,42,330376152,9780330376150.0,James Herbert,1975.0,The Fog,The Fog,,3.87,19322,19894,294,376,1192,5239,6831,6256,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4716,210834,210834,1512424,659,140183523,9780140183530.0,"Rudyard Kipling, Edward Said",1901.0,Kim,Kim,eng,3.72,23349,26764,1329,811,2302,7461,9137,7053,https://images.gr-assets.com/books/1387747342m/210834.jpg,https://images.gr-assets.com/books/1387747342s/210834.jpg,0
4736,22914448,22914448,44394457,11,,,D.M. Pulley,2015.0,,The Dead Key,eng,3.79,18773,19013,1747,490,1429,4814,7121,5159,https://images.gr-assets.com/books/1421800352m/22914448.jpg,https://images.gr-assets.com/books/1421800352s/22914448.jpg,0
4755,12967,12967,1965767,65,156031191,9780156031200.0,Mark Helprin,1983.0,Winter's Tale,Winter's Tale,en-US,3.5,19932,23168,3850,2418,3239,4817,5723,6971,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4765,224410,224410,217336,3,785114777,9780785114770.0,"Roy Thomas, Dick Giordano, Mark D. Beazley, Bram Stoker",2005.0,Stoker's Dracula,Dracula (Marvel Illustrated),,3.93,14660,14729,37,530,858,3138,4859,5344,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4771,5171894,5171894,5238959,50,61231401,9780061231410.0,James Rollins,,,"The Doomsday Key (Sigma Force, #6)",en-US,4.16,19510,21831,864,169,555,3623,8819,8665,https://images.gr-assets.com/books/1340970015m/5171894.jpg,https://images.gr-assets.com/books/1340970015s/5171894.jpg,0
4787,26583370,26583370,44997190,6,,,Camille Pagán,2015.0,,Life and Other Near-Death Experiences,en-GB,3.82,19073,19644,1617,354,1299,5217,7393,5381,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4793,251762,251762,2482870,33,385498802,9780385498810.0,Myla Goldberg,2000.0,Bee Season,Bee Season,eng,3.55,21160,22184,1484,661,2299,7318,8016,3890,https://images.gr-assets.com/books/1371912051m/251762.jpg,https://images.gr-assets.com/books/1371912051s/251762.jpg,0
4794,182012,182012,2392798,72,60567112,9780060567120.0,Karin Slaughter,2004.0,Indelible,"Indelible (Grant County, #4)",eng,4.19,20930,23634,685,155,520,3918,9155,9886,https://images.gr-assets.com/books/1299703450m/182012.jpg,https://images.gr-assets.com/books/1299703450s/182012.jpg,0
4795,236208,236208,4536973,43,425098648,9780425098650.0,Dean Koontz,1976.0,Night Chills,Night Chills,en-US,3.86,20424,20815,252,275,1151,6024,7117,6248,https://images.gr-assets.com/books/1308460533m/236208.jpg,https://images.gr-assets.com/books/1308460533s/236208.jpg,0
4837,15811495,15811495,21417067,43,525953078,9780525953070.0,Lisa Gardner,2013.0,,"Touch & Go (Tessa Leoni, #2)",eng,4.05,19016,22686,2171,204,671,4257,10159,7395,https://images.gr-assets.com/books/1348273633m/15811495.jpg,https://images.gr-assets.com/books/1348273633s/15811495.jpg,0
4870,31168,31168,2685457,103,141439866,9780141439860.0,"Charlotte Brontë, Lucasta Miller, collaborative, Jessica Cox",1849.0,Shirley,Shirley,,3.71,22562,24088,651,685,1969,7159,8020,6255,https://images.gr-assets.com/books/1422609409m/31168.jpg,https://images.gr-assets.com/books/1422609409s/31168.jpg,0
4898,33609,33609,2372397,45,155652532X,9781556525320.0,"Anya Seton, Philippa Gregory",1954.0,Katherine,Katherine,eng,4.18,22577,24137,1669,351,858,3856,8150,10922,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4917,7144426,7144426,7408880,44,446539813,9780446539810.0,"Eric Van Lustbader, Robert Ludlum",2010.0,Robert Ludlum's The Bourne Objective,"The Bourne Objective (Jason Bourne, #8)",eng,4.07,16294,16798,200,261,669,3264,6086,6518,https://images.gr-assets.com/books/1344269869m/7144426.jpg,https://images.gr-assets.com/books/1344269869s/7144426.jpg,0
4954,11051889,11051889,15972972,11,1461052149,9781461052140.0,Jessica Sorensen,2011.0,,"The Fallen Star (Fallen Star, #1)",,3.91,19786,25948,1608,953,1819,5469,8048,9659,https://images.gr-assets.com/books/1331385411m/11051889.jpg,https://images.gr-assets.com/books/1331385411s/11051889.jpg,0
4956,2063563,2063563,2068781,22,340936150,9780340936150.0,Russell Brand,2007.0,My Booky Wook,My Booky Wook,en-GB,3.42,16553,20083,1564,1055,2526,6732,6505,3265,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4968,10907,10907,521767,26,60744871,9780060744880.0,Chris Gardner,2006.0,The Pursuit of Happyness,The Pursuit of Happyness,,4.17,18492,18833,678,271,715,3110,6104,8633,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
4990,285011,285011,276514,23,1414310560,9781414310560.0,Dee Henderson,2000.0,The Negotiator,"The Negotiator (O'Malley, #1)",eng,4.32,20278,21499,762,204,542,2891,6428,11434,https://images.gr-assets.com/books/1406508359m/285011.jpg,https://images.gr-assets.com/books/1406508359s/285011.jpg,0
4992,3124249,3124249,3155594,33,60548924,9780060548930.0,"Gregory Maguire, Douglas Smith",2008.0,A Lion Among Men,"A Lion Among Men (The Wicked Years, #3)",en-US,3.29,21794,23726,1862,1150,4109,8788,6178,3501,https://images.gr-assets.com/books/1370992593m/3124249.jpg,https://images.gr-assets.com/books/1370992593s/3124249.jpg,0
5027,4591,4591,1987129,44,60894083,9780060894080.0,Matt Ridley,1999.0,Genome: The Autobiography of a Species in 23 Chapters,Genome: the Autobiography of a Species in 23 Chapters,en-US,4.02,17684,18917,713,422,777,3656,7196,6866,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5030,27526,27526,1008407,34,842332294,9780842332290.0,"Tim LaHaye, Jerry B. Jenkins",2001.0,The Sacrilege: The Antichrist Takes the Throne,"Desecration (Left Behind, #9)",en-US,4.0,19562,20697,272,463,1166,4409,6539,8120,https://images.gr-assets.com/books/1406505722m/27526.jpg,https://images.gr-assets.com/books/1406505722s/27526.jpg,0
5051,18646,18646,2351782,60,140280553,9780140280560.0,Dava Sobel,1999.0,Galileo's Daughter,"Galileo's Daughter: A Historical Memoir of Science, Faith and Love",en-US,3.74,21260,22333,1363,667,1607,6106,8420,5533,https://images.gr-assets.com/books/1414607526m/18646.jpg,https://images.gr-assets.com/books/1414607526s/18646.jpg,0
5076,6753,6753,1221616,53,034911188X,9780349111890.0,David Foster Wallace,1999.0,Brief Interviews with Hideous Men,Brief Interviews with Hideous Men,eng,3.88,15555,19502,1460,422,1208,4382,7838,5652,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5086,1933181,1933181,1935630,34,345495357,9780345495360.0,Alison Weir,2008.0,The Lady Elizabeth,The Lady Elizabeth,eng,3.97,20345,21512,1142,263,909,4899,8634,6807,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5094,1734639,1734639,1732127,19,61251348,9780061251340.0,Jessica Seinfeld,2007.0,Deceptively Delicious: Simple Secrets to Get Your Kids Eating Good Food,Deceptively Delicious: Simple Secrets to Get Your Kids Eating Good Food,en-US,3.39,17837,18106,671,1390,2619,5606,4596,3895,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5097,41951,41951,3154658,59,451203771,9780451203780.0,Maeve Binchy,2000.0,The Scarlet Feather,Scarlet Feather,eng,3.93,20948,22198,796,141,817,5761,9175,6304,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5119,1207904,1207904,3219177,40,038551851X,9780385518510.0,Eric Clapton,2007.0,Clapton: The Autobiography,Clapton: The Autobiography,en-US,3.81,16369,18337,1272,321,1293,4948,6766,5009,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5127,6449290,6449290,6639392,17,1565126807,9781565126800.0,Heidi W. Durrow,2010.0,The Girl Who Fell From the Sky,The Girl Who Fell from the Sky,en-US,3.6,19139,22115,3225,326,1746,7560,9322,3161,https://images.gr-assets.com/books/1285276805m/6449290.jpg,https://images.gr-assets.com/books/1285276805s/6449290.jpg,0
5138,133486,133486,2453716,52,345438310,9780345438320.0,Robert K. Massie,1967.0,Nicholas and Alexandra,Nicholas and Alexandra,eng,4.25,17709,19586,1007,250,380,2632,7300,9024,https://images.gr-assets.com/books/1333577599m/133486.jpg,https://images.gr-assets.com/books/1333577599s/133486.jpg,0
5142,6926176,6926176,7155865,25,1414318634,9781414318640.0,Francine Rivers,2010.0,"Her Mother's Hope (Marta's Legacy, #1)","Her Mother's Hope (Marta's Legacy, #1)",en-US,4.28,18257,19551,1128,202,570,2621,6413,9745,https://images.gr-assets.com/books/1406510447m/6926176.jpg,https://images.gr-assets.com/books/1406510447s/6926176.jpg,0
5182,92160,92160,3139753,48,345455681,9780345455680.0,Edward Rutherfurd,1997.0,London: The Novel,London,en-US,4.06,18902,21131,1228,300,860,4005,8126,7840,https://images.gr-assets.com/books/1320450619m/92160.jpg,https://images.gr-assets.com/books/1320450619s/92160.jpg,0
5183,16116760,16116760,21934498,9,1480118516,9781301442430.0,Natasha Preston,2012.0,Silence,"Silence (Silence, #1)",en-US,3.93,13042,22407,1971,885,1775,4414,6256,9077,https://images.gr-assets.com/books/1351519075m/16116760.jpg,https://images.gr-assets.com/books/1351519075s/16116760.jpg,0
5185,20509356,20662430,32464091,21,,,Hugh Howey,2014.0,Sand Omnibus,"Sand Omnibus (Sand, #1-5)",eng,3.96,14612,18361,1498,189,812,4050,7769,5541,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5211,215631,215631,766708,49,743412028,9780743412020.0,Catherine Ryan Hyde,1999.0,Pay It Forward,Pay It Forward,eng,4.15,18220,19556,728,201,718,3541,6512,8584,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5220,96081,96081,1207101,53,316013838,9780316013830.0,Anita Shreve,2002.0,Sea Glass,Sea Glass,eng,3.65,19585,21416,1263,265,1519,7323,8605,3704,https://images.gr-assets.com/books/1422821164m/96081.jpg,https://images.gr-assets.com/books/1422821164s/96081.jpg,0
5222,18404285,18404285,25746450,49,1250034485,9781250034490.0,Jeffrey Archer,2014.0,Be Careful What You Wish For,"Be Careful What You Wish For (The Clifton Chronicles, #4)",eng,4.04,13714,20765,1607,186,708,4124,8826,6921,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5263,97898,97898,5913140,49,1400031818,9781400031820.0,Alexander McCall Smith,2003.0,The Full Cupboard of Life,"The Full Cupboard of Life (No. 1 Ladies' Detective Agency, #5)",eng,4.02,23089,24766,1085,67,503,5591,11293,7312,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5304,64955,64955,21501050,74,425194515,9780425194520.0,Dean Koontz,1989.0,Midnight,Midnight,,3.81,19838,20866,416,218,1202,6449,7549,5448,https://images.gr-assets.com/books/1308459731m/64955.jpg,https://images.gr-assets.com/books/1308459731s/64955.jpg,0
5343,7679,7679,2651704,77,60092572,9780060092570.0,Michael Crichton,1972.0,The Terminal Man,The Terminal Man,eng,3.34,19072,20590,619,403,2792,9098,5935,2362,https://images.gr-assets.com/books/1461056182m/7679.jpg,https://images.gr-assets.com/books/1461056182s/7679.jpg,0
5355,178813,178813,2011131,56,316726192,9780316726190.0,Candace Bushnell,2003.0,Trading Up,Trading Up,eng,3.2,15604,17217,703,1505,3056,5813,4121,2722,https://images.gr-assets.com/books/1351341588m/178813.jpg,https://images.gr-assets.com/books/1351341588s/178813.jpg,0
5359,21721,21721,1952670,79,60534052,9780060534060.0,Karin Slaughter,2003.0,A Faint Cold Fear,"A Faint Cold Fear (Grant County, #3)",en-US,4.12,18827,22211,815,125,649,4177,8797,8463,https://images.gr-assets.com/books/1394126332m/21721.jpg,https://images.gr-assets.com/books/1394126332s/21721.jpg,0
5385,16059,16059,1617177,38,375727132,9780375727140.0,Ann Packer,2002.0,The Dive From Clausen's Pier,The Dive From Clausen's Pier,eng,3.41,18445,19639,1741,792,2376,7168,6543,2760,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5397,192341,192341,185983,33,743265025,9780743265030.0,Gigi Levangie Grazer,2005.0,The Starter Wife,The Starter Wife,,3.51,17173,17715,531,717,2101,5867,5405,3625,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5430,80534,80534,600345,27,778322858,9780778322860.0,Elizabeth Flock,2005.0,Me & Emma,Me & Emma,,3.9,16975,18885,1821,364,1102,4459,7064,5896,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5459,29430007,29430007,49018983,32,525955100,9780525955110.0,Harlan Coben,2016.0,Home,Home (Myron Bolitar #11),eng,4.2,12183,22704,2246,204,662,3305,8774,9759,https://images.gr-assets.com/books/1458586751m/29430007.jpg,https://images.gr-assets.com/books/1458586751s/29430007.jpg,0
5465,321645,321645,312362,18,671023462,9780671023460.0,Elizabeth Chandler,1995.0,,"Kissed by an Angel/The Power of Love/Soulmates (Kissed by an Angel, #1-3)",eng,4.08,21813,24037,1660,639,1429,4430,6474,11065,https://images.gr-assets.com/books/1302945904m/321645.jpg,https://images.gr-assets.com/books/1302945904s/321645.jpg,0
