goodreads_book_id,tag_id,count
192341,615,2
192341,18367,2
192341,10094,2
192341,24995,2
192341,25148,2
192341,25506,2
192341,1416,2
192341,31505,2
192341,22344,2
192341,30571,2
192341,9477,2
192341,7725,2
192341,28532,2
192341,5036,2
192341,15392,2
192341,20547,2
192341,31528,2
192341,26697,2
192341,30768,2
192341,15170,2
192341,5332,2
192341,21915,2
192341,23993,2
192341,2067,2
192341,22794,2
192341,4068,2
192341,6747,2
192341,18589,2
192341,25141,2
192341,14086,2
192341,6782,2
192341,13265,2
192341,22764,2
192341,21950,2
192341,17559,2
192341,22955,2
192341,21287,2
192341,16778,2
199530,30574,499
199530,11743,296
199530,8717,160
199530,15048,92
199530,4949,71
199530,11557,62
199530,11278,49
199530,28204,42
199530,6750,39
199530,3371,38
199530,5207,33
199530,22743,28
199530,3389,27
199530,28215,24
199530,12948,23
199530,1659,21
199530,8055,20
199530,3392,17
199530,9221,16
199530,21989,16
199530,8067,15
199530,18045,14
199530,3379,14
199530,12096,14
199530,22753,13
199530,1642,13
199530,12680,12
199530,15067,12
199530,28218,12
199530,27199,11
199530,3377,11
199530,4959,11
199530,27535,10
199530,5051,10
199530,15626,9
199530,7725,9
199530,9148,9
199530,20198,9
199530,22034,8
199530,12600,8
199530,11503,8
199530,4985,8
199530,9147,8
199530,2277,7
199530,31656,7
199530,11221,7
199530,32708,7
199530,617,7
199530,11818,7
199530,14185,7
199530,11305,6
199530,20939,6
199530,22689,6
199530,32586,6
199530,18284,6
199530,1416,6
199530,25647,6
199530,20774,5
199530,30521,5
199530,10197,5
199530,10210,5
199530,10094,5
199530,25148,5
199530,18051,5
199530,30766,5
199530,22733,5
199530,28219,5
199530,12095,5
199530,2104,4
199530,11497,4
199530,20849,4
199530,25152,4
199530,20824,4
199530,17213,4
199530,26138,4
199530,14064,4
199530,18367,4
199530,21111,4
199530,25147,4
199530,14487,4
199530,15174,4
199530,24999,4
199530,736,4
199530,9484,4
199530,11978,4
199530,32686,4
199530,9477,4
199530,6122,4
199530,6729,4
199530,15392,4
199530,15060,4
199530,32724,4
199530,3297,4
199530,11776,4
199530,25143,4
199530,1790,4
199530,27955,4
199530,11277,4
199530,27556,3
199530,21869,3
203288,30574,4684
203288,26837,689
203288,26771,458
203288,11305,222
203288,11743,135
203288,26894,124
203288,26785,93
203288,11557,90
203288,27398,90
203288,22743,76
203288,9221,68
203288,2651,65
203288,8717,63
203288,27199,40
203288,28247,37
203288,26897,30
203288,5207,27
203288,26138,25
203288,18045,23
203288,19565,23
203288,26842,22
203288,28235,20
203288,22753,19
203288,11370,19
203288,5625,16
203288,33114,15
203288,27403,15
203288,27412,14
203288,27401,14
203288,10210,13
203288,30521,12
203288,1642,12
203288,28300,12
203288,19566,12
203288,17213,11
203288,11379,11
203288,20849,10
203288,26774,10
203288,7457,9
203288,1659,9
203288,26816,9
203288,26884,9
203288,11376,9
203288,32586,8
203288,22944,8
203288,26838,8
203288,11590,7
203288,20774,7
203288,22034,7
203288,22689,7
203288,4949,7
203288,26836,7
203288,32989,6
203288,1691,6
203288,27535,6
203288,10197,6
203288,11643,6
203288,27669,6
203288,1416,6
203288,12700,6
203288,20673,6
203288,5626,6
203288,11497,5
203288,14064,5
203288,10093,5
203288,28283,5
203288,12709,5
203288,15169,4
203288,1128,4
203288,5090,4
203288,25011,4
203288,30672,4
203288,7404,4
203288,923,4
203288,10094,4
203288,25822,4
203288,11978,4
203288,2056,4
203288,30800,4
203288,6122,4
203288,26808,4
203288,30766,4
203288,134,4
203288,20125,4
203288,26697,4
203288,11315,4
203288,23549,4
203288,11658,4
203288,1076,4
203288,450,4
203288,4177,4
203288,2048,4
203288,26799,4
203288,2650,4
203288,2619,4
203288,27213,4
203288,3389,3
203288,24999,3
203288,30804,3
203288,32688,3
204479,30574,1199
204479,20939,407
204479,8717,325
204479,17213,299
204479,26138,184
204479,6750,178
204479,8429,90
204479,27199,85
204479,11743,77
204479,10197,76
204479,15048,66
204479,8055,56
204479,10210,54
204479,20926,51
204479,12915,47
204479,17217,42
204479,21815,42
204479,8517,38
204479,11557,34
204479,8428,34
204479,8076,30
204479,5207,28
204479,10093,28
204479,8427,28
204479,12035,27
204479,22743,26
204479,22333,26
204479,25148,25
204479,10094,24
204479,1642,23
204479,20994,23
204479,29076,23
204479,6766,23
204479,12680,22
204479,12542,22
204479,17241,22
204479,17242,21
204479,6729,18
204479,20989,17
204479,26207,17
204479,15169,16
204479,12522,16
204479,18045,14
204479,25147,14
204479,7725,14
204479,22345,12
204479,12543,12
204479,30358,11
204479,3358,11
204479,24993,11
204479,2223,11
204479,15215,11
204479,20662,11
204479,547,11
204479,21817,11
204479,15065,11
204479,14364,11
204479,9336,10
204479,17243,10
204479,8425,10
204479,6753,10
204479,9221,9
204479,15067,9
204479,15060,9
204479,20956,9
204479,30521,8
204479,23037,8
204479,8533,8
204479,25149,8
204479,9638,8
204479,24992,8
204479,698,8
204479,694,8
204479,6131,8
204479,12524,8
204479,12528,8
204479,17259,8
204479,12531,8
204479,17253,8
204479,14363,8
204479,13872,8
204479,14365,8
204479,22689,7
204479,3371,7
204479,14064,7
204479,19524,7
204479,31557,7
204479,30766,7
204479,20811,7
204479,22696,7
204479,17906,7
204479,12532,7
204479,17240,7
204479,17257,7
204479,25150,6
204479,20957,6
204479,751,6
204479,10213,6
204479,159,6
204479,4794,6
210834,30574,2433
210834,8717,1090
210834,7457,976
210834,11743,789
210834,15453,268
210834,7404,199
210834,14487,194
210834,1691,190
210834,22743,172
210834,18367,151
210834,11557,148
210834,240,122
210834,5207,87
210834,236,81
210834,9221,64
210834,5751,63
210834,14467,62
210834,22034,61
210834,251,55
210834,33114,50
210834,22753,48
210834,3216,47
210834,6953,42
210834,17213,42
210834,10644,41
210834,5776,39
210834,20292,39
210834,20299,39
210834,10197,38
210834,18045,36
210834,7423,35
210834,10866,35
210834,21989,32
210834,923,31
210834,10210,31
210834,3389,30
210834,7478,30
210834,509,30
210834,14552,29
210834,31859,28
210834,20294,28
210834,3392,27
210834,30521,26
210834,21662,26
210834,6857,25
210834,6888,25
210834,20849,25
210834,248,25
210834,21656,24
210834,7693,24
210834,4949,23
210834,31505,23
210834,3371,22
210834,26735,22
210834,261,22
210834,254,22
210834,4021,22
210834,272,21
210834,31155,21
210834,1416,21
210834,10658,21
210834,20774,20
210834,21815,20
210834,7417,20
210834,400,19
210834,20811,19
210834,20291,19
210834,26323,19
210834,7852,18
210834,30672,18
210834,32586,18
210834,15461,18
210834,15169,17
210834,30635,17
210834,28466,17
210834,23233,17
210834,18326,16
210834,31557,16
210834,11765,16
210834,6828,15
210834,11590,14
210834,22689,14
210834,12948,14
210834,9477,14
210834,23349,14
210834,30976,14
210834,6895,13
210834,1659,13
210834,21660,13
210834,5746,13
210834,5775,13
210834,23584,13
210834,17315,13
210834,32989,12
210834,10641,12
210834,10093,12
210834,4514,12
210834,30766,11
210834,28193,11
210834,10094,10
214579,30574,3646
214579,11743,240
214579,8717,216
214579,23471,127
214579,11557,92
214579,28384,24
214579,10708,20
214579,9221,19
214579,22034,19
214579,28341,16
214579,25647,15
214579,22743,14
214579,5207,12
214579,1659,12
214579,2705,12
214579,18367,11
214579,14552,11
214579,21689,10
214579,27535,7
214579,8683,7
214579,8882,7
214579,7457,6
214579,30521,6
214579,23465,6
214579,28052,6
214579,30339,6
214579,25674,6
214579,11305,5
214579,24960,5
214579,2277,5
214579,8067,5
214579,21195,5
214579,11834,5
214579,10233,5
214579,22753,4
214579,2104,4
214579,14064,4
214579,32586,4
214579,21773,4
214579,4949,4
214579,24526,4
214579,25106,4
214579,23466,4
214579,23349,4
214579,21374,4
214579,22552,4
214579,14387,4
214579,11590,3
214579,11497,3
214579,20849,3
214579,22689,3
214579,21989,3
214579,5444,3
214579,20288,3
214579,15626,3
214579,18130,3
214579,25506,3
214579,22344,3
214579,28025,3
214579,5051,3
214579,23504,3
214579,18139,3
214579,29089,3
214579,2411,3
214579,7354,3
214579,2710,3
214579,27199,2
214579,20774,2
214579,18045,2
214579,17213,2
214579,30573,2
214579,8055,2
214579,14764,2
214579,30672,2
214579,20797,2
214579,22330,2
214579,26837,2
214579,14370,2
214579,9477,2
214579,25517,2
214579,7654,2
214579,8346,2
214579,30766,2
214579,10304,2
214579,20821,2
214579,11166,2
214579,21392,2
214579,23510,2
214579,20159,2
214579,28009,2
214579,9650,2
214579,18608,2
214579,22658,2
214579,19532,2
214579,20839,2
214579,25528,2
214579,2412,2
214579,8579,2
214579,15855,2
214579,2596,2
215631,30574,9868
215631,8717,224
215631,11743,219
215631,11557,120
215631,8055,52
215631,5207,50
215631,15626,46
215631,22743,45
215631,20570,25
215631,9886,23
215631,1642,22
215631,4949,22
215631,33114,20
215631,22034,20
215631,12948,20
215631,25438,20
215631,1659,19
215631,11590,16
215631,8067,16
215631,18045,15
215631,22753,12
215631,32586,12
215631,15169,11
215631,20849,11
215631,21989,11
215631,30521,11
215631,11221,11
215631,20547,11
215631,6430,11
215631,9221,10
215631,26657,10
215631,20774,9
215631,5090,8
215631,17213,8
215631,28384,8
215631,5404,8
215631,22689,7
215631,26138,7
215631,5051,7
215631,27062,7
215631,32224,7
215631,5036,6
215631,597,6
215631,2104,5
215631,25152,5
215631,20824,5
215631,18367,5
215631,26735,5
215631,27095,5
215631,32099,5
215631,25630,5
215631,30339,5
215631,15642,5
215631,26459,5
215631,20551,5
215631,1128,4
215631,11497,4
215631,11574,4
215631,25150,4
215631,1120,4
215631,7852,4
215631,22352,4
215631,14764,4
215631,2277,4
215631,18326,4
215631,20288,4
215631,12048,4
215631,23471,4
215631,15624,4
215631,32088,4
215631,19983,4
215631,6750,4
215631,5393,4
215631,30766,4
215631,24662,4
215631,11906,4
215631,18849,4
215631,1229,4
215631,5288,4
215631,32989,3
215631,7457,3
215631,10644,3
215631,3371,3
215631,18851,3
215631,3358,3
215631,10094,3
215631,1078,3
215631,19524,3
215631,21689,3
215631,1416,3
215631,711,3
215631,4959,3
215631,28525,3
215631,25436,3
215631,15392,3
215631,29401,3
215631,6131,3
215631,5035,3
215631,18853,3
215631,5179,3
217433,30574,2773
217433,8717,251
217433,11743,85
217433,6750,61
217433,5207,38
217433,17459,33
217433,8076,22
217433,22743,21
217433,17213,20
217433,8055,19
217433,18045,16
217433,22753,15
217433,10210,14
217433,13911,14
217433,32708,13
217433,20849,11
217433,21815,11
217433,11557,10
217433,26138,9
217433,11503,9
217433,32726,9
217433,17454,8
217433,25151,7
217433,10197,7
217433,5180,7
217433,751,7
217433,6729,7
217433,9221,6
217433,9886,6
217433,25147,6
217433,1642,6
217433,25149,6
217433,22733,6
217433,30521,5
217433,25150,5
217433,8067,5
217433,12948,5
217433,1659,5
217433,1416,5
217433,5481,5
217433,22333,5
217433,27016,5
217433,13908,5
217433,15169,4
217433,3389,4
217433,22034,4
217433,5090,4
217433,3371,4
217433,18054,4
217433,3377,4
217433,25148,4
217433,18051,4
217433,31557,4
217433,8346,4
217433,698,4
217433,22345,4
217433,30766,4
217433,21265,4
217433,20503,4
217433,20774,3
217433,21989,3
217433,22352,3
217433,27556,3
217433,14064,3
217433,11221,3
217433,3358,3
217433,15174,3
217433,24997,3
217433,18284,3
217433,10094,3
217433,24993,3
217433,4949,3
217433,893,3
217433,686,3
217433,22618,3
217433,22944,3
217433,28964,3
217433,6766,3
217433,25630,3
217433,15392,3
217433,22643,3
217433,23552,3
217433,10760,3
217433,1564,3
217433,4070,3
217433,13910,3
217433,17460,3
217433,17124,2
217433,25153,2
217433,30672,2
217433,24999,2
217433,25000,2
217433,6755,2
217433,780,2
217433,2538,2
217433,9507,2
217433,22937,2
217433,770,2
217433,20866,2
217433,9719,2
217436,30574,15832
217436,8717,292
217436,11743,209
217436,17459,181
217436,26138,180
217436,6750,109
217436,5207,70
217436,8055,51
217436,11557,46
217436,22743,42
217436,17213,29
217436,22753,28
217436,18045,28
217436,8076,26
217436,8067,24
217436,32708,22
217436,17454,22
217436,13911,19
217436,9886,18
217436,4949,18
217436,1642,17
217436,9221,16
217436,10210,15
217436,32726,15
217436,25147,14
217436,11221,14
217436,22034,13
217436,6729,13
217436,1659,12
217436,21815,12
217436,12948,11
217436,22733,11
217436,13908,11
217436,3371,10
217436,10197,10
217436,9621,10
217436,20849,9
217436,11503,9
217436,25149,9
217436,5180,9
217436,31557,9
217436,25630,9
217436,15169,8
217436,30521,8
217436,11243,8
217436,22944,8
217436,4076,8
217436,25146,8
217436,24991,8
217436,20774,7
217436,3392,7
217436,25151,7
217436,18640,7
217436,25438,7
217436,25148,7
217436,6766,7
217436,20279,6
217436,3358,6
217436,3377,6
217436,10094,6
217436,12940,6
217436,11978,6
217436,32686,6
217436,28525,6
217436,5051,6
217436,25145,6
217436,11220,6
217436,32459,6
217436,32206,6
217436,9622,6
217436,3389,5
217436,5090,5
217436,22689,5
217436,21989,5
217436,27535,5
217436,25150,5
217436,32586,5
217436,28751,5
217436,5481,5
217436,22333,5
217436,30766,5
217436,15392,5
217436,20811,5
217436,659,5
217436,19316,5
217436,694,5
217436,15553,5
217436,26200,5
217436,28598,5
217436,13910,5
217436,25152,4
217436,24999,4
217436,24995,4
217436,22344,4
217436,32099,4
217436,22345,4
217436,28532,4
217436,24662,4
217436,6604,4
217436,22716,4
224410,30574,6652
224410,7457,41
224410,13561,32
224410,8717,30
224410,14821,17
224410,7778,14
224410,11743,13
224410,11557,10
224410,31745,10
224410,11305,9
224410,22743,7
224410,13547,7
224410,7404,5
224410,9221,4
224410,7746,4
224410,9845,4
224410,22973,3
224410,31723,3
224410,19357,3
224410,11590,2
224410,24960,2
224410,14487,2
224410,7478,2
224410,7739,2
224410,13528,2
224410,7417,2
224410,13564,2
224410,8938,2
224410,7806,2
224410,13588,2
224410,19359,2
224410,7420,2
224410,13449,2
224410,1584,2
224410,19365,2
224410,10644,1
224410,26138,1
224410,11340,1
224410,2277,1
224410,941,1
224410,30358,1
224410,32586,1
224410,14552,1
224410,21274,1
224410,19083,1
224410,19103,1
224410,7921,1
224410,8346,1
224410,831,1
224410,30766,1
224410,20570,1
224410,1010,1
224410,21953,1
224410,27176,1
224410,13294,1
224410,2158,1
224410,7743,1
224410,13550,1
224410,8454,1
224410,19369,1
224410,22810,1
224410,1586,1
224410,10091,1
224410,18848,1
224410,5213,1
224410,10903,1
224410,14843,1
224410,5298,1
224410,300,1
224410,91,1
224410,28955,1
224410,11586,1
224410,10650,1
224410,10157,1
224410,8546,1
224410,4118,1
224410,22380,1
224410,15177,1
224410,4369,1
224410,24448,1
224410,20798,1
224410,19361,1
224410,31705,1
224410,25203,1
224410,18283,1
224410,21532,1
224410,18287,1
224410,31387,1
224410,28156,1
224410,12641,1
224410,29019,1
224410,20406,1
224410,11968,1
224410,20776,1
224410,31759,1
224410,18171,1
224410,5265,1
224410,26297,1
224410,32356,1
224410,13580,1
227590,30574,2274
227590,8717,358
227590,18258,179
227590,20939,168
227590,29076,84
227590,30358,80
227590,11743,79
227590,8517,48
227590,5207,45
227590,9221,42
227590,22743,37
227590,20989,37
227590,20994,34
227590,11557,32
227590,30386,27
227590,12836,24
227590,18045,22
227590,26207,21
227590,17213,20
227590,12835,17
227590,20774,16
227590,26138,15
227590,29083,15
227590,20926,14
227590,10197,13
227590,14064,13
227590,20662,13
227590,22753,12
227590,25148,11
227590,1642,10
227590,8527,10
227590,21815,10
227590,5090,9
227590,1659,9
227590,30521,8
227590,10210,8
227590,4949,8
227590,30373,8
227590,15169,7
227590,8055,7
227590,21003,7
227590,8545,7
227590,20849,6
227590,27535,6
227590,11503,6
227590,10094,6
227590,24999,6
227590,5481,6
227590,22944,6
227590,25150,5
227590,5444,5
227590,25147,5
227590,32586,5
227590,25149,5
227590,20957,5
227590,5180,5
227590,31557,5
227590,27188,5
227590,20991,5
227590,30381,5
227590,27199,4
227590,25151,4
227590,11595,4
227590,14764,4
227590,8533,4
227590,24996,4
227590,24995,4
227590,24993,4
227590,25000,4
227590,21001,4
227590,20933,4
227590,1078,4
227590,28525,4
227590,24992,4
227590,6122,4
227590,24662,4
227590,22733,4
227590,20811,4
227590,24521,4
227590,21265,4
227590,23896,4
227590,503,4
227590,1033,4
227590,11590,3
227590,25152,3
227590,22689,3
227590,609,3
227590,18054,3
227590,10093,3
227590,18284,3
227590,30362,3
227590,19524,3
227590,17391,3
227590,30766,3
227590,134,3
227590,20998,3
227590,12724,3
227590,17119,3
227590,895,3
227590,10056,3
227593,30574,1345
227593,11743,699
227593,8717,537
227593,4949,191
227593,11557,122
227593,21152,75
227593,5051,68
227593,5207,64
227593,8067,63
227593,8055,60
227593,22743,59
227593,1659,41
227593,4985,40
227593,3371,36
227593,18326,35
227593,26918,33
227593,22034,31
227593,22753,28
227593,3392,28
227593,18367,27
227593,1416,27
227593,11221,26
227593,21989,25
227593,3358,23
227593,12948,22
227593,20849,21
227593,1642,21
227593,3389,20
227593,18318,19
227593,9484,19
227593,21156,19
227593,22689,17
227593,11243,17
227593,9477,17
227593,18001,17
227593,20774,15
227593,9221,14
227593,609,14
227593,4959,14
227593,25630,14
227593,20288,13
227593,13643,13
227593,17213,12
227593,6750,12
227593,3676,12
227593,13270,12
227593,15169,11
227593,18045,11
227593,3379,11
227593,31505,11
227593,3671,11
227593,21155,11
227593,26138,10
227593,21437,10
227593,30672,10
227593,30766,10
227593,3677,10
227593,27535,9
227593,4968,9
227593,22733,9
227593,25146,9
227593,11798,9
227593,12874,9
227593,8069,9
227593,4915,9
227593,5080,9
227593,21151,9
227593,615,8
227593,611,8
227593,3377,8
227593,25506,8
227593,21229,8
227593,16707,8
227593,14764,7
227593,32586,7
227593,25438,7
227593,11978,7
227593,22944,7
227593,12868,7
227593,8346,7
227593,18011,7
227593,23993,7
227593,8070,7
227593,2104,6
227593,10197,6
227593,14064,6
227593,9886,6
227593,14487,6
227593,4971,6
227593,5481,6
227593,1645,6
227593,28740,6
227593,21374,6
227593,25145,6
227593,32688,6
227593,3679,6
227593,21153,6
227593,21157,6
227593,19524,5
227593,829,5
227711,30574,45736
227711,8717,1324
227711,11743,838
227711,11557,791
227711,5207,155
227711,22743,150
227711,17213,113
227711,8067,103
227711,22449,102
227711,22456,101
227711,4949,100
227711,8055,94
227711,18326,83
227711,18367,80
227711,22753,74
227711,18045,73
227711,19788,73
227711,2104,68
227711,27535,62
227711,9221,59
227711,21989,55
227711,11221,54
227711,1659,50
227711,32057,49
227711,22034,47
227711,11590,45
227711,22689,44
227711,9484,44
227711,9886,42
227711,1642,41
227711,20849,39
227711,12948,39
227711,25438,39
227711,31382,38
227711,18318,37
227711,22451,35
227711,20774,34
227711,19786,34
227711,20288,33
227711,11505,32
227711,30672,32
227711,1416,32
227711,11491,30
227711,24526,30
227711,9477,30
227711,22465,30
227711,14064,28
227711,30521,27
227711,6750,25
227711,31505,24
227711,8346,24
227711,14764,23
227711,2277,23
227711,10210,23
227711,2100,23
227711,11243,22
227711,12869,22
227711,1128,21
227711,22352,21
227711,30766,21
227711,15169,20
227711,11595,20
227711,11503,20
227711,10197,19
227711,22333,19
227711,10054,19
227711,26730,19
227711,18680,18
227711,19524,18
227711,21689,18
227711,23349,18
227711,3371,17
227711,15174,17
227711,4959,17
227711,25630,17
227711,24960,16
227711,3389,16
227711,25152,16
227711,11978,16
227711,32099,16
227711,11798,16
227711,7457,15
227711,32586,15
227711,18292,15
227711,4985,15
227711,20824,14
227711,22344,14
227711,5481,14
227711,9638,14
227711,21815,14
227711,22153,14
227711,8070,14
227711,5198,14
227711,14487,13
227711,17217,13
227711,24996,13
227711,5510,13
227711,20731,13
227711,11226,13
227711,8344,13
229432,11743,618
229432,7404,275
229432,7563,203
229432,30574,184
229432,9468,177
229432,22743,174
229432,11557,161
229432,5207,157
229432,18367,136
229432,509,119
229432,6622,113
229432,15048,93
229432,5751,86
229432,31859,77
229432,9221,69
229432,14487,66
229432,5776,66
229432,7423,60
229432,22753,55
229432,10644,52
229432,22034,51
229432,15067,44
229432,10658,43
229432,30521,38
229432,18045,36
229432,21989,36
229432,10197,36
229432,10641,35
229432,7478,35
229432,3392,32
229432,20849,32
229432,7417,31
229432,7725,30
229432,3389,29
229432,5746,28
229432,14467,26
229432,1416,26
229432,7451,25
229432,11590,23
229432,20774,23
229432,30635,23
229432,5775,23
229432,4021,22
229432,18326,21
229432,15169,20
229432,20811,20
229432,22689,19
229432,17213,19
229432,10210,19
229432,3358,17
229432,1659,17
229432,12948,15
229432,32586,15
229432,4949,15
229432,12680,15
229432,31430,15
229432,10657,15
229432,30672,14
229432,10093,13
229432,18292,13
229432,9477,13
229432,31557,13
229432,371,13
229432,31864,13
229432,3371,12
229432,5444,12
229432,5747,12
229432,13759,12
229432,23233,12
229432,21111,11
229432,10094,11
229432,22330,11
229432,29316,11
229432,22794,11
229432,7427,11
229432,25150,10
229432,26636,10
229432,30766,10
229432,23229,10
229432,374,10
229432,31863,10
229432,9469,10
229432,14764,9
229432,9886,9
229432,14552,9
229432,7422,9
229432,22816,9
229432,29716,9
229432,11765,9
229432,22664,9
229432,521,9
229432,522,9
229432,25153,8
229432,22352,8
229432,9638,8
229432,13613,8
229432,22376,8
229432,18525,8
229432,11798,8
229432,31868,8
236208,30574,6342
236208,14821,372
236208,9124,261
236208,11743,108
236208,17413,79
236208,30358,78
236208,8717,74
236208,9221,53
236208,22743,52
236208,5207,36
236208,20939,35
236208,29076,34
236208,26837,21
236208,30386,18
236208,18045,17
236208,22753,15
236208,6122,13
236208,14856,13
236208,11557,12
236208,26771,12
236208,29083,12
236208,22034,11
236208,20849,11
236208,32586,11
236208,10210,11
236208,20774,9
236208,22973,9
236208,20994,9
236208,22944,9
236208,10197,7
236208,1659,7
236208,12940,7
236208,30368,7
236208,17415,7
236208,15169,6
236208,5090,6
236208,17213,6
236208,10094,6
236208,14852,6
236208,9134,6
236208,30521,5
236208,22545,5
236208,14064,5
236208,20989,5
236208,26816,5
236208,20125,5
236208,14836,5
236208,22689,4
236208,2277,4
236208,1642,4
236208,10093,4
236208,5481,4
236208,22733,4
236208,20811,4
236208,11784,4
236208,24517,4
236208,29230,4
236208,29079,4
236208,1033,4
236208,16817,4
236208,9125,4
236208,11590,3
236208,3389,3
236208,21989,3
236208,8055,3
236208,27556,3
236208,21928,3
236208,14764,3
236208,8517,3
236208,21001,3
236208,19524,3
236208,5427,3
236208,5180,3
236208,7654,3
236208,22376,3
236208,31557,3
236208,26894,3
236208,12135,3
236208,30766,3
236208,134,3
236208,9602,3
236208,20998,3
236208,24521,3
236208,30381,3
236208,14851,3
236208,4197,3
236208,22735,3
236208,22953,3
236208,9136,3
236208,22356,3
236208,9130,3
236208,20110,3
236208,20323,3
236208,32080,2
236208,23552,2
236208,888,2
236208,20911,2
236208,30283,2
236208,778,2
236208,28892,2
251519,30574,2869
251519,11743,267
251519,6750,227
251519,8717,124
251519,11557,74
251519,4949,74
251519,5207,45
251519,26138,45
251519,8067,29
251519,1659,29
251519,6766,28
251519,13703,27
251519,8055,23
251519,15048,18
251519,12948,17
251519,20849,15
251519,615,14
251519,1642,14
251519,6729,14
251519,32708,14
251519,15169,13
251519,617,13
251519,9221,12
251519,21989,12
251519,22743,11
251519,22753,11
251519,18045,11
251519,3371,10
251519,611,10
251519,9147,10
251519,22034,9
251519,22689,9
251519,14064,9
251519,5481,8
251519,18522,8
251519,11590,7
251519,9886,7
251519,5051,7
251519,32726,7
251519,6745,7
251519,3389,6
251519,30521,6
251519,32586,6
251519,11221,6
251519,18292,6
251519,12680,6
251519,24960,5
251519,11505,5
251519,3392,5
251519,30672,5
251519,25148,5
251519,25506,5
251519,1416,5
251519,22944,5
251519,22733,5
251519,21265,5
251519,2104,4
251519,17213,4
251519,14764,4
251519,18367,4
251519,15174,4
251519,19524,4
251519,32686,4
251519,22618,4
251519,4959,4
251519,32099,4
251519,4968,4
251519,30766,4
251519,15392,4
251519,11226,4
251519,25146,4
251519,13962,4
251519,22643,4
251519,25145,4
251519,25144,4
251519,11776,4
251519,23993,4
251519,18594,4
251519,9650,4
251519,32725,4
251519,31443,4
251519,11497,3
251519,10197,3
251519,5444,3
251519,11595,3
251519,12600,3
251519,31656,3
251519,603,3
251519,3379,3
251519,11643,3
251519,26179,3
251519,805,3
251519,25106,3
251519,11834,3
251519,14752,3
251519,4076,3
251519,5332,3
251519,32724,3
251519,22487,3
251519,29406,3
251665,30574,6346
251665,11743,328
251665,8717,172
251665,5066,90
251665,19030,66
251665,5058,65
251665,19017,49
251665,5073,46
251665,18326,40
251665,4949,38
251665,22743,32
251665,29141,31
251665,5751,30
251665,22034,29
251665,8055,29
251665,26138,27
251665,11557,26
251665,5078,24
251665,18367,23
251665,8067,23
251665,21989,22
251665,5207,21
251665,7457,21
251665,18045,21
251665,19032,20
251665,5072,18
251665,19034,16
251665,923,15
251665,17213,14
251665,20288,14
251665,10641,13
251665,10932,13
251665,2606,13
251665,12948,12
251665,32586,12
251665,18318,11
251665,32686,11
251665,5051,11
251665,5079,11
251665,22753,10
251665,473,10
251665,5776,10
251665,5077,10
251665,11643,9
251665,3677,9
251665,32724,9
251665,10644,8
251665,25152,8
251665,31430,8
251665,3676,8
251665,2928,8
251665,1642,7
251665,30672,7
251665,5765,7
251665,5775,7
251665,9221,6
251665,10197,6
251665,1659,6
251665,4985,6
251665,5746,6
251665,24374,6
251665,10658,6
251665,3683,6
251665,19033,6
251665,11590,5
251665,15169,5
251665,3392,5
251665,22689,5
251665,30521,5
251665,20282,5
251665,19524,5
251665,1416,5
251665,11665,5
251665,805,5
251665,25630,5
251665,5747,5
251665,19031,5
251665,8070,5
251665,5754,5
251665,24960,4
251665,25151,4
251665,10210,4
251665,25149,4
251665,24999,4
251665,25148,4
251665,31155,4
251665,25822,4
251665,893,4
251665,31557,4
251665,30766,4
251665,19316,4
251665,895,4
251665,11766,4
251665,5064,4
251665,25517,3
251665,5361,3
251665,1684,3
251665,852,3
251665,19050,3
251665,5817,3
251762,30574,5549
251762,11743,635
251762,8717,150
251762,4949,124
251762,11557,75
251762,16383,62
251762,1659,50
251762,5207,49
251762,8067,47
251762,22743,45
251762,7852,41
251762,8055,39
251762,5051,35
251762,22034,34
251762,21989,31
251762,1642,31
251762,12948,30
251762,18326,29
251762,11221,25
251762,4985,24
251762,25647,24
251762,16680,24
251762,18045,22
251762,18367,19
251762,2277,17
251762,1416,17
251762,617,17
251762,3371,16
251762,3392,15
251762,25438,15
251762,22753,14
251762,20849,14
251762,19788,14
251762,3389,13
251762,615,13
251762,33114,12
251762,15169,11
251762,28384,11
251762,11243,11
251762,4959,11
251762,9221,10
251762,611,10
251762,9886,9
251762,30672,9
251762,603,9
251762,11643,9
251762,20774,8
251762,18318,8
251762,32586,8
251762,11776,8
251762,5080,8
251762,16386,8
251762,9484,7
251762,25144,7
251762,15281,7
251762,16391,7
251762,28307,7
251762,11497,6
251762,22689,6
251762,30521,6
251762,26246,6
251762,31656,6
251762,609,6
251762,9477,6
251762,8346,6
251762,30766,6
251762,25145,6
251762,608,6
251762,605,6
251762,11766,6
251762,19784,6
251762,32989,5
251762,2104,5
251762,27535,5
251762,17213,5
251762,22352,5
251762,14764,5
251762,26251,5
251762,3358,5
251762,18051,5
251762,32686,5
251762,31557,5
251762,6750,5
251762,4968,5
251762,20570,5
251762,25146,5
251762,11798,5
251762,597,5
251762,32724,5
251762,7849,5
251762,1810,5
251762,16679,5
251762,12965,5
251762,12044,5
251762,31445,5
251762,4987,5
251762,11505,4
251762,19524,4
251762,32688,4
251762,28308,4
262545,30574,2615
262545,11743,313
262545,4949,129
262545,8717,128
262545,14487,80
262545,11557,74
262545,20409,36
262545,32353,35
262545,7852,30
262545,4985,27
262545,14467,26
262545,1642,24
262545,17213,23
262545,5051,23
262545,22034,18
262545,3358,17
