user_id,book_id
36754,3399
36885,326
30969,4614
36653,2769
18099,4639
8255,4108
36896,8836
36896,2560
32251,233
31999,7551
36884,233
33184,5355
9540,7209
36905,5796
26186,1790
25723,4292
36919,1268
36919,3656
19234,2423
36925,878
36925,4956
36925,3443
11557,4583
13408,2938
36929,304
36929,7732
26575,694
26575,1430
36933,7209
36936,1790
36938,6123
36938,233
31993,3568
36944,1417
10051,6474
17344,1159
17344,9545
35232,3737
35232,2647
25128,7656
36712,6951
36954,1783
36954,4898
36928,3126
36957,1783
36957,3126
36928,3090
36928,4870
28442,3143
20573,4528
20573,326
36968,2572
36974,7656
20821,7605
23584,5766
25897,2769
36978,1675
36978,2938
26556,7528
36989,1675
36989,8659
3281,4898
36032,5960
36032,8142
36032,6830
36032,7244
36290,383
36992,8721
36992,7738
27892,2924
36992,3143
24647,2769
36977,6806
14855,6474
36438,3259
37002,6612
37002,7738
21988,2991
37008,4898
37008,5086
37012,4168
37012,1567
37012,3134
18784,3468
35564,6804
2009,2015
27195,4385
36852,5766
37026,878
37026,3842
26628,4618
37034,9508
26628,2704
37014,4237
13090,6566
23248,4108
8850,2769
37042,1790
37042,150
37042,304
37042,9910
37042,9833
36743,2769
37050,5771
37052,3088
37053,7738
37053,9477
36955,9511
24576,1159
35911,150
35911,3134
28275,3255
1984,5076
36884,3568
32981,7496
32981,4614
31350,8385
37064,4771
28716,4057
33326,6490
37065,7629
37065,4133
37065,9144
37070,3259
30206,7528
37063,3322
21743,3468
14165,4089
37079,878
28926,7656
37078,1096
18511,2304
36029,4716
2650,383
30131,233
17728,6958
37088,7541
37088,9888
34494,4385
37088,4146
37088,6480
25112,6757
37090,2411
37101,5127
37102,1677
37102,2924
37103,2769
37104,915
32301,326
37097,2647
37110,878
33963,233
37110,3387
37115,8009
37117,4385
21410,233
36124,1645
37119,1096
37122,5051
37122,6612
2560,9519
37124,9477
13158,6528
32847,1316
37043,3443
21721,2704
26016,6878
36405,7209
36405,233
36263,5558
23717,1748
29281,3197
10835,2938
10835,3574
10835,1268
37167,304
31940,2028
37176,1953
37169,2769
37169,1441
15446,7209
5322,6958
37180,3259
19543,7551
27616,2769
11636,2067
37184,150
37187,2548
37191,1790
32995,6415
5943,5182
14755,8348
37204,5616
36638,3574
37218,5211
37222,1491
26557,2174
37222,1096
737,2000
31960,4427
25974,7209
22591,414
27357,9477
37238,6951
37238,2411
37238,150
22663,414
11771,1311
1036,6220
32086,8036
30756,3003
37246,6296
37246,3891
37247,3126
37247,1317
14787,3028
18873,3134
7899,7291
34073,7289
13147,878
9863,5615
9510,233
28266,3724
33860,1268
10849,1790
10849,3134
36917,4755
8807,4385
8807,233
37266,1096
37272,3088
37272,1434
5484,2067
37278,3134
37279,5496
29296,1417
35508,7738
37285,8530
37113,4385
37284,5563
24557,7698
11771,2991
26136,7698
33048,1272
13200,2633
9965,9930
37289,233
4173,6327
28101,414
37306,3399
4706,6490
7683,6969
37309,1790
32516,3255
445,304
445,6612
445,7339
445,8195
32875,1159
32875,4057
34360,3134
33212,8435
2132,1316
34109,7551
22434,8547
21944,6415
19898,3600
37343,5051
23955,1783
9776,3255
37348,7291
12854,2136
37350,3126
11888,6474
14180,4347
32629,4430
37357,8435
37358,3134
37358,2757
37358,7541
37358,5086
18932,7209
13134,2820
37361,1171
37361,304
37359,2192
37354,8469
14789,6072
17894,4430
37373,3143
35764,414
37389,1204
6587,4402
20477,2304
14905,5142
4467,1491
18208,7209
15181,4237
37402,3259
37402,2233
34811,1430
34811,1417
34811,3574
37366,4422
34811,2546
34811,5355
34811,4557
34811,5397
3565,9508
24656,9119
37262,4359
37409,2174
37409,1441
35363,1317
34811,2704
37410,5086
37410,9113
37401,4430
13249,3465
27190,5741
20148,3255
37416,4005
37416,2087
37416,1441
37416,2938
37416,3259
17963,8530
26621,9930
37420,2820
37420,1675
37420,326
16096,9154
37361,3003
37361,1317
22254,4347
37361,6806
37423,694
37423,1430
37423,1417
37423,3003
36558,233
36558,1441
12463,9539
23436,6521
37423,5692
37423,1268
20018,3259
37423,3914
1056,2288
37149,2128
33827,3358
17151,3406
26256,3322
37361,1746
37455,3715
37455,1434
31644,3561
9068,694
37456,1096
37112,4254
37112,7698
20472,4422
37461,9554
37461,3821
37461,6490
37234,1790
30825,3126
36690,1430
37149,7209
37464,5563
9695,3090
28544,9348
37474,304
37474,5483
37475,5430
37404,8319
37479,1317
37479,1301
37479,9594
37479,326
25255,3134
15753,2871
8932,2561
8932,233
25255,3028
37484,2924
21447,1204
37495,2423
37495,9594
37496,150
19439,3358
9965,150
9784,6264
6984,4237
6984,6806
33398,2704
37507,2288
37507,7541
15038,6807
28936,6807
24004,7209
26049,4130
9675,4400
37514,878
37514,2647
28936,1491
28936,1272
15004,2067
29763,233
25227,6958
37532,9113
37532,7541
37532,5086
37533,1441
37532,3028
37532,4146
28171,2233
22277,3050
36557,2136
27801,9113
27801,4898
27801,6096
37536,4168
14632,6139
37537,1429
37544,3963
37544,9545
37544,2288
37548,4347
37548,1790
20800,4639
16288,9477
16288,9594
37537,5848
37029,4168
17728,3787
17728,5737
36051,6980
36051,6151
16944,4254
19654,1441
24557,9930
24557,6474
19338,6958
37558,3406
35838,2991
35838,2633
35957,4678
4173,6958
35955,2790
37569,6909
23254,233
31960,8439
37575,2647
14979,326
26569,4837
37578,5397
21826,9930
34109,3697
24557,3979
24557,3567
24557,3537
37464,2028
37464,2192
31141,9930
9349,2192
15152,3197
37591,233
37577,7026
22720,9930
37595,2633
24004,6958
16592,8721
16592,5138
16592,7738
37602,233
37602,4755
34556,1316
2364,2561
37601,1790
23462,3842
31081,2769
37611,304
2826,7209
5493,3090
5493,150
5493,1159
37466,2572
29735,4005
29735,2704
37609,2174
37629,2362
5493,8319
37631,1441
5493,9951
8808,2769
8808,150
37637,8659
29604,9930
29604,9188
37029,8693
1376,3028
22179,2630
37647,233
29173,6958
20536,1783
37653,1953
31980,3260
37655,2572
37655,6717
37656,2174
37656,7629
37656,3468
37656,1675
37648,6804
37656,150
10319,8036
37658,1301
37658,5941
37658,3537
37658,4512
28227,5563
37659,4430
21841,1301
34549,3126
36381,6757
37668,233
27790,6415
3984,5848
37654,4618
37654,1790
4126,1429
29947,5483
35781,7959
35614,1790
16208,5430
16208,4639
36661,8887
32706,7698
26876,1301
26876,3367
37693,694
37666,233
14497,6895
28395,2757
28886,1790
37670,2539
37702,1806
37701,5119
36827,9113
27601,6474
37712,6980
37712,2769
37712,7339
37717,3561
37717,1204
37717,233
37721,2603
37721,7541
37721,2136
37721,326
21324,3399
20210,4837
37726,1806
37727,233
37728,150
37729,7339
29837,2561
8179,2871
22874,3905
37735,150
37735,6426
26890,2362
35602,4265
438,7271
684,3561
1068,6958
37717,1645
37745,9475
4175,7496
36923,9516
31350,2862
33759,7077
30527,6190
30527,3387
20441,7551
37734,3028
37734,2789
37619,233
362,414
37619,1434
37619,2000
37619,8435
37763,1441
37763,878
37764,1272
37567,5051
37764,233
10085,1790
6403,8061
37767,4701
37767,9043
37619,2790
14804,6426
37777,3561
37777,9477
37779,150
29296,3255
35539,383
28199,4508
29248,3259
31466,9446
37258,7698
967,7209
36108,4755
2939,2087
37765,1096
37795,3656
37795,3574
37186,3600
37798,414
37799,3134
4961,3821
37806,3088
37809,6951
37809,4335
37809,1159
37809,2757
8957,4254
31776,6909
11580,8403
6262,1301
37815,3322
37820,7551
37820,3028
37823,1746
37825,150
37835,3737
35742,1268
14586,4701
37836,3126
7342,304
16503,2710
7342,1171
22529,233
31474,3259
20481,233
37814,9100
37845,1272
31150,304
37850,9888
26276,6958
37853,304
31158,7699
37856,2603
37856,3134
31330,2704
7342,5737
7342,3787
37863,8331
28260,3788
37871,1272
37876,304
37876,3134
37876,2824
7500,1272
37689,4614
37883,1783
29059,326
37883,3134
37883,7641
37883,1434
37883,2188
37832,233
10698,8750
37237,4614
13633,2633
6066,2769
24230,9154
10698,5616
37877,5051
6884,326
35494,9594
37910,150
37886,7738
36196,3134
37887,7741
9189,2572
18930,4335
37925,1430
37925,1417
37925,3011
37900,2136
37900,2710
15774,2610
35649,4755
35649,6958
37829,3865
37829,4402
27994,4557
35539,150
37798,7699
17189,6958
25961,9930
9825,150
37933,150
37951,3891
37951,304
37951,3322
37951,5086
37951,9113
37951,4265
37951,3787
36030,5430
37959,4716
21582,3126
21582,7409
9058,3016
5244,3134
37963,1145
37963,2769
37963,150
14563,233
9058,2630
9058,6958
9058,7698
14563,2067
37963,3787
14563,3088
37956,1567
37956,2368
37956,1675
37956,3568
8156,4755
20288,8385
37969,5741
10030,6415
25376,4508
35636,3387
28247,9930
37982,2769
37983,2790
11970,3567
28594,4968
37987,1953
37987,3715
37987,233
37987,1491
37991,6131
25353,6072
33186,4292
457,414
457,5138
457,3406
37997,6426
37997,9477
37959,5483
31577,6895
4252,8261
21135,6878
37910,4337
37910,1316
37910,5737
37910,9516
37910,1159
32057,5848
29441,5086
38005,8357
38005,3088
38005,4716
38005,3715
38005,1434
38005,6190
38003,1790
38006,2572
38006,233
19366,2233
36218,2981
36218,5692
38010,3715
7059,4716
38010,9630
38010,2834
22184,1645
32304,2015
14030,4254
23906,1790
37910,3724
37910,1675
12073,4133
3930,1268
37999,919
38027,2233
38027,304
16956,3634
38020,3028
38026,9301
35690,4168
38039,233
20183,326
38042,5496
38042,3905
38042,7923
38042,878
25793,1417
27445,2757
15623,2630
20574,9273
30887,5127
6086,5086
37591,2304
37591,3255
12746,3134
38056,1317
38056,1675
3195,6909
28494,233
28535,4392
32484,7687
38060,9930
38064,1783
38062,1171
31719,2710
31719,1746
38064,150
9299,5127
37359,2991
34058,9273
37359,2633
37359,4427
7929,7687
27709,4956
31687,3143
38006,4716
24230,2871
35200,2981
23551,8868
31334,6415
38089,326
38089,5086
38089,9100
38090,4146
20293,2820
38089,2411
13590,8721
18543,919
38089,6096
38093,4430
38095,233
38095,326
38095,1645
38104,233
11006,2757
9776,6958
38106,6612
13140,1171
35830,8565
38112,3088
38091,6883
37871,150
7198,8887
37317,2824
21022,1434
38118,2174
34162,6909
34162,7496
37955,1272
37255,5097
31913,5692
3729,2067
28659,8721
32512,1159
35624,8084
38091,326
35624,3788
186,6958
38119,4359
32266,233
38140,6717
27474,7741
38119,5758
32437,5680
9934,6958
8123,3190
14825,2192
14848,3697
26947,6415
32061,2633
32061,1301
37274,3634
38161,233
38165,304
22167,7244
11764,7751
38168,2572
32881,3197
32881,4027
32881,5263
27721,3134
9851,2871
38180,1441
38180,3387
38180,7826
32061,3567
14366,8547
22179,6958
38190,2572
38190,3939
707,7357
38192,326
16509,1920
38192,6612
23025,4254
38192,7656
31687,3126
38181,326
38181,8296
26564,1096
38198,1675
38198,2938
12230,326
23822,8357
38177,4237
5963,6521
38203,9910
38203,6633
13911,8945
13911,4134
17217,8887
13911,2087
38206,1145
36984,3468
36656,6415
20977,1677
38218,3697
38218,5563
38221,2288
38221,7388
38221,3891
972,9854
19103,6958
38228,9300
38234,5138
38234,9554
38236,3126
38236,1491
14926,3568
38240,233
23247,4990
23247,9339
23936,8887
38098,6895
36599,6123
38254,1272
14064,9273
37059,2539
38269,3468
38269,2820
38269,2603
32869,1790
32869,3134
38284,4359
16826,3513
22081,9119
34956,1316
34956,3468
34956,2603
34956,4639
34956,5667
38289,5667
33448,9159
37843,5430
5806,5182
38283,1491
38295,3143
38297,8032
38297,4557
3371,150
16228,6958
38298,1783
2324,6327
36956,8261
38316,7629
32546,5182
38316,7744
38316,2633
38321,5086
38321,9113
38321,2769
38325,2679
38325,2128
32020,3260
7928,5560
14752,3853
38335,2539
38336,3568
6094,3574
38340,8061
38340,8121
38115,3255
37452,2991
26151,8528
37452,2633
37452,4427
26026,8887
38258,3126
27837,383
6774,2769
34162,8731
38325,2769
38325,9273
1096,8849
32546,150
32546,5138
32546,2790
32546,7656
17324,5595
36395,6299
36395,4057
23236,150
15861,3190
38365,1204
38357,2546
4680,3259
34456,304
11295,5848
27098,326
35928,383
38380,2560
38377,3568
38377,3406
38380,4347
36679,3134
36516,1806
38381,1317
38381,7339
27247,6415
38374,7209
38374,2067
28226,4027
38393,8849
6396,4898
36093,2192
28396,7738
31960,6474
21779,7761
38399,1096
38401,4402
38361,6480
38361,9119
32771,4385
33891,3697
26235,9957
38417,4146
38115,2824
38420,1317
38423,1746
37169,6958
17807,1096
17807,2423
32507,6415
38429,1953
37200,9154
38436,6664
20262,2067
38428,8785
38442,4237
38444,1441
18809,7209
12305,5666
38455,304
1282,7209
33481,8032
25790,1953
24373,3568
38462,233
38462,3406
38462,9477
38466,1301
5667,3737
30729,1752
18023,5616
29498,7687
823,3697
37815,2824
7574,4392
38463,3322
38464,6806
38483,694
38484,7291
38484,2789
38484,6908
38484,4917
38487,1159
38490,8765
38490,326
38492,1491
38492,5766
938,1268
36152,1645
36152,4057
36152,7699
26567,7698
16019,878
38493,8220
38494,7888
36152,1748
36152,2704
36152,4431
38474,233
11323,3561
38504,7528
38504,9477
38503,6415
23194,2790
25243,2028
38469,9144
38513,1171
38513,6895
38513,233
38513,1441
38502,1434
38502,7923
38516,4870
38516,1783
38006,3979
20507,1790
38521,4347
38521,304
4367,1790
38525,7409
38080,9860
18058,3493
32327,3126
32327,3715
27519,233
38511,7388
15798,6958
24312,9930
29152,7496
38525,5086
33578,3134
2256,2572
22185,3715
38559,5138
38456,8403
38559,150
9902,9539
38561,326
38569,4430
15428,2304
38569,7528
38569,1301
22759,9957
31804,4837
1110,7551
20507,7077
38588,7592
38200,150
38200,4347
38200,383
38200,5027
38588,5667
37780,4168
38588,1675
38456,2128
5066,1491
28432,5138
38588,1145
38596,9545
38596,3468
14749,1567
14749,304
14749,7629
14749,1675
14749,6980
10962,6883
38601,5138
20130,2539
6784,6958
38606,6951
38606,8435
38606,4146
38606,6612
2535,9910
38533,4755
38533,233
38533,1806
20481,2548
38533,3028
38533,2174
30960,2362
38597,6883
38571,9930
38571,6807
9968,3134
35664,6415
27250,6415
7654,4254
38636,915
38641,6980
8513,150
2720,5595
20382,3255
34220,2769
38651,1441
38651,2572
35821,4347
32109,1675
32109,5737
38509,5616
22971,2633
36476,1204
6688,6980
38668,6612
33659,6490
36341,1145
38676,4146
38677,1272
38678,2769
38678,8403
3437,6490
3437,3737
25321,4292
26276,9159
38678,5027
29933,1429
38691,3028
31209,1430
31209,7699
17686,4254
28473,3842
24934,3406
38695,2174
38695,4347
25533,5138
25533,7738
5880,2411
38702,2603
38698,7629
23079,878
38702,2411
38702,1204
38702,9477
20786,4557
19083,304
19220,2288
28116,6415
38713,1204
38715,7923
27925,2423
38395,150
1394,233
38395,3406
30548,414
38266,1301
26414,6804
38738,2790
14181,5076
30884,233
30884,2136
38745,6895
38749,1096
14068,1920
10374,6958
38753,1748
23079,4968
38758,1268
38759,4292
1443,3344
14165,6474
38764,1441
38764,5086
38764,8061
37820,4146
13586,326
4239,2067
16509,150
23025,3634
38779,326
38779,2769
38779,6958
8807,1790
34273,4254
34273,2704
1736,8469
38785,6612
23025,2188
7731,3963
38789,7629
38789,6612
28074,694
27264,2174
12408,7496
38800,7483
38800,150
334,3134
38804,150
38806,2288
38806,6909
29989,2704
29989,4431
29989,4430
6282,8721
28423,3088
38816,4430
14334,9475
14334,6958
14334,1268
6885,1790
38817,304
38806,3322
37780,1316
28021,150
38830,2288
38830,4347
38834,5941
13729,6958
13729,4254
8559,2704
38837,4701
15435,414
38707,2757
13447,8195
21518,2769
6088,8319
3019,5766
11844,4430
38871,8403
38871,3413
22486,1953
38375,5094
38375,6958
38375,2769
38375,7698
38856,4089
38856,6426
38873,3406
21155,4254
5232,6480
38883,1417
38883,1430
38883,694
37409,8465
38886,150
38886,3134
392,4237
28379,2423
38309,233
32371,6415
38896,2790
38896,1272
37562,3842
38904,150
35970,4089
35789,1301
38905,383
15738,5430
23717,7959
16418,4917
3729,6958
38909,9790
6550,2790
6550,1441
25618,3568
32621,7070
32621,7278
5565,8561
38927,3399
38768,919
38926,3406
26405,4168
13273,3914
38926,2924
38926,9446
33408,3387
1345,3963
21501,233
21501,3126
38939,1159
38939,2128
6865,4254
6865,8385
6865,7209
38942,3737
38375,9292
38375,6806
3371,7209
38954,2233
38954,2423
38955,3724
38955,1790
31475,9100
15927,4335
38969,6612
38969,6327
38969,7738
31716,1491
38882,8403
7029,6474
31081,3259
23025,6474
38982,2769
38985,1790
38985,1441
38987,2067
38984,8261
38984,919
38973,3050
38973,2603
38973,4427
32485,7741
28974,2304
28974,3126
38994,3259
15548,1491
38998,414
28974,1204
17691,5086
39006,3737
39009,7629
38595,7592
39005,326
39009,1645
8962,5848
29802,7687
39025,3905
39026,6296
9186,5595
9186,4335
9186,2362
38415,304
38747,6806
38175,1159
38201,2991
39037,5960
39037,6830
38935,8113
38935,8561
30704,1268
23293,5563
39055,1159
39055,4898
39051,2411
38973,4392
11970,9348
6559,2128
31501,6969
39057,4870
39057,3259
33992,2188
39054,9100
39050,7528
31591,6958
24460,6909
39064,6895
1051,1790
1051,4292
1051,2174
1051,5051
15366,2633
39070,3568
13149,150
38573,3367
38573,3050
31361,233
39086,3842
28126,5534
35858,4992
20338,150
39082,1096
33423,3939
33423,7789
30005,6951
30005,6807
30005,3821
38629,9113
38228,5127
39090,2028
31078,5751
32329,1311
32329,4337
39106,3737
39106,3979
39106,304
39106,2938
16021,1677
29404,2871
7215,304
16208,7699
15605,6731
1602,414
39127,1578
39128,4716
39128,7629
39128,6612
23012,6757
23012,4133
38186,414
39078,326
39078,8457
31074,2174
39142,2769
23012,7678
23012,9511
39140,3028
39140,7209
38629,4347
39151,2647
39148,6612
19011,2991
19011,2633
19011,2981
19011,5692
38975,326
23786,3561
39148,1677
39155,694
39035,5076
39161,150
39148,9820
18899,2710
39165,9113
39156,150
39042,6480
39168,2991
39168,2633
28548,1317
39174,6958
39174,1417
39175,2174
39175,878
39176,414
19873,5848
39181,1429
17957,5182
36708,233
24919,7357
24919,3259
24919,1441
39189,2790
25475,5563
39189,4618
5775,3260
39103,8032
39103,2610
16837,8036
37859,2785
12951,5430
39195,6546
39201,1748
23591,5430
23591,4227
39201,2862
23591,7698
38616,3190
39205,8721
39207,2411
39207,1159
39207,1317
39207,2288
39207,2679
39207,304
39207,2603
39207,2087
6590,1491
15644,150
27558,414
20917,3016
29470,4795
12993,9185
25688,2136
14618,150
20813,3028
15644,4359
15644,3387
14133,7473
39215,4794
27877,2871
29097,3134
160,1171
22864,1316
8106,233
39230,3259
39230,2790
39230,3387
19163,3787
39185,233
2894,3634
1383,383
39240,6426
27998,7551
25821,2411
15366,326
39250,3259
701,2128
39251,3406
15366,2067
39253,2769
160,2304
39259,1783
39259,3088
39259,150
11449,1806
33753,7551
39264,2560
39264,5796
39266,6612
39266,2790
1299,8385
25313,150
38584,8721
28992,2067
39279,3567
39279,9446
39279,2938
39267,9119
29422,2710
29422,4005
938,6474
938,6546
39282,3399
39282,8357
22072,5127
23054,2824
35208,2871
15701,9957
27149,4359
39285,8565
39290,8296
39290,7291
15642,3788
32288,3011
39298,1806
39298,3003
28293,233
28293,3387
38942,3406
39300,2769
39298,1748
39298,8261
39308,150
39308,233
35549,4898
12248,4168
20155,2769
28580,1645
26427,4793
39034,8261
39034,3568
33420,6190
35688,4870
25313,326
31098,6474
24248,9630
39331,4870
39331,3088
39331,9455
39331,3322
19504,4254
39335,3406
23218,5430
27909,7436
39328,2769
19983,2560
29966,3537
38328,6490
32728,1429
13729,8385
32594,1317
12790,2871
9900,6415
36955,1268
23626,4168
39360,1317
39360,2820
39361,7842
39361,7738
39361,9100
18681,9930
5687,5138
28990,4168
30288,3493
22747,1145
22864,4639
22864,6806
22864,6895
34924,2704
16946,2630
39152,3406
16498,1317
16498,2757
32685,2769
15302,7209
39379,2411
39379,2790
37947,7339
25993,5667
4311,1790
8516,3134
31591,4254
39390,4870
39392,5619
39392,7732
39392,1171
39392,3003
39392,7326
39392,7959
39392,6757
39392,3963
39397,8084
39399,2769
39401,7339
28860,7326
28089,8721
39409,1417
39409,3574
39408,2789
39419,1317
39419,2087
6573,6958
35222,304
23593,4168
35128,7209
38716,6806
4863,2981
4863,5692
10700,3260
39232,8261
3881,5616
12446,3134
1643,6958
2063,4956
30011,1429
32120,6480
3070,7209
39414,1317
39414,1386
39414,1675
15798,3255
39425,4755
39434,1677
39424,233
20462,5097
20462,5914
36011,3939
4189,2087
4189,3568
39424,6220
39438,3126
39438,9630
39442,1204
39442,1578
39442,3513
39442,5558
39442,5304
39442,4795
39442,4528
39442,6807
39442,7123
39443,150
39443,8435
39450,3088
13506,1268
27052,2924
39457,150
13516,8113
39457,233
39457,8121
39457,3406
39457,1272
39457,5051
39457,878
5666,2834
39465,6264
21283,5941
19274,6958
39465,150
7090,2871
39486,1317
39488,4134
39490,304
39488,3513
14054,9539
31796,4898
31796,6480
39498,9193
39498,9399
17170,1272
39500,4583
39474,8296
5601,9508
34043,8785
39462,6072
39509,2769
39509,150
39509,2423
12045,5666
23443,2862
39526,6951
39528,2603
39528,4898
39528,1317
39528,2769
39524,2304
39492,2820
36506,6415
34371,4292
21389,8036
27372,4227
17220,1675
14706,2288
39544,1159
39544,4898
39543,326
31984,9519
39506,4292
20011,2769
39547,3322
14639,2128
28465,150
36588,7641
8968,8469
39568,2924
18899,2028
18899,4992
19439,326
22233,6480
14789,9446
39586,233
39584,1096
39584,1204
39588,9539
39585,878
39228,3856
31796,6335
12649,2087
39606,4347
39606,1806
39606,2679
39595,3259
39595,2769
25031,2561
14760,5430
35546,2924
29357,7102
29357,9508
11252,2991
11252,2633
29225,5051
18436,694
18990,5737
28699,5076
9427,8385
39630,5960
39630,8142
39630,6830
25365,1578
39636,2411
39636,6139
39636,3003
39636,6951
39636,4292
39636,2757
39636,8261
38887,5430
39644,1790
39644,1567
39634,9271
11584,233
17728,7699
18436,1578
10968,150
10968,6415
26667,6958
25930,4254
35738,5666
39669,304
5273,3568
12590,326
11582,2630
5545,4508
5545,4237
11841,1268
32869,1317
23199,5465
27548,3126
8888,2067
39472,3416
27601,6958
11077,4254
15309,1819
26272,5741
26272,6757
32372,6474
39202,9100
39202,150
16606,1441
11582,2633
7019,1547
7019,7698
15253,150
33613,2561
23828,7209
31005,1145
39711,1953
10552,4130
2735,3260
38779,9516
39714,1645
35957,6096
35957,2710
35688,919
3787,1159
39725,2067
35688,6190
35688,8357
9373,7409
21870,5960
21870,6830
21870,7244
25639,8765
37810,5692
14606,304
14606,8261
39736,6908
12246,694
28046,8283
39738,4430
39738,6878
39738,5119
39740,3787
39740,5667
39740,1441
39740,5397
16826,2560
9086,7641
37593,6474
39754,2820
39754,1317
39754,1675
39754,2368
39754,3134
39754,1783
39754,7656
39754,8061
39754,3259
14976,1171
15724,3865
15724,4402
17308,7629
33159,6878
36217,8121
39760,6895
39760,326
11794,5848
26250,8547
39146,4557
39762,3406
9032,3856
27082,1317
39767,233
14802,4337
39770,7751
39770,7699
39770,150
31699,6296
39321,4954
39321,414
38183,4508
39776,6402
39776,7546
39779,7409
39779,4359
39779,4870
39780,1806
39780,1145
39780,4639
39781,5737
39782,7656
39785,4528
39783,8530
38817,2188
39786,3406
32510,5076
6690,4427
31514,8084
35593,5751
35593,919
39786,1953
39352,1578
39352,5558
39352,5304
37756,2174
2905,3259
33379,6675
38227,4347
39805,915
39805,1491
21212,5142
21212,5086
39806,2647
38227,4146
38227,8296
38201,233
4190,2128
39823,7209
39823,5051
38473,8721
13190,5616
39831,7917
26929,3561
37556,1268
39835,9292
39835,2362
21841,9928
18436,1268
21847,7225
16229,3255
39847,7735
39847,2820
39847,2087
39847,8731
5881,2561
39853,1441
33179,6299
36878,5086
39863,7551
39866,9341
670,7209
16206,1430
30370,4146
39870,1441
39874,1145
39874,2820
39874,1317
39874,2087
39874,3387
36519,8261
39879,1417
35688,7496
39883,5534
39883,8765
39857,2233
36354,1317
4702,1268
1429,326
23012,4528
39875,1316
6243,7209
39786,2710
39786,6096
39898,1441
39781,1547
39898,1790
118,3134
31204,4385
39903,1317
39883,2710
39472,4583
39883,7751
39883,5430
39883,7678
38214,233
27691,2548
9886,6909
19470,6426
33976,1301
39920,4359
24675,8561
39916,3126
31980,1491
24585,1752
39928,7735
39790,1159
39790,3134
39932,2938
39932,9446
24734,3126
39933,1204
34605,326
38257,9100
9697,9477
37140,5430
39961,6717
37140,5397
39960,9539
36406,9507
39520,3255
39964,6757
23012,3011
23012,3567
23012,4400
23012,7751
17443,150
39970,2288
39970,3134
39970,2824
12533,5563
20575,9274
38143,5051
38143,4956
31857,8439
3572,2548
22050,3126
12857,8319
39972,7629
39972,2647
39972,2128
37149,1567
18990,1317
32641,1491
21965,2871
25208,4254
21961,3788
27809,1204
14206,2046
39997,3737
39997,7917
40000,1272
39716,2174
39716,2790
39716,9833
40005,2710
40005,5086
40009,2423
7596,1268
3107,3399
40019,1441
40019,1171
40020,233
28746,4385
40020,3126
39932,2539
33862,4508
13938,3344
30957,6264
32455,4168
25460,9910
37827,8565
38339,2411
38339,3143
38339,2769
38339,4385
38339,1441
40032,3568
24104,9341
31871,1783
40001,3788
39996,5397
39863,2871
1041,9193
33530,2769
38747,2067
13373,2288
40046,1677
37180,1790
31039,8629
6505,3865
23437,150
18777,1920
12660,2561
3576,7244
28046,3715
29799,7483
29799,9318
29799,9339
30356,9957
18994,4335
40079,9144
7269,1790
17894,304
31727,2824
32900,8785
31960,7699
31960,7698
32776,7357
31629,414
35909,9274
21465,3259
34058,1645
40092,4347
40092,3322
40097,9113
40097,7541
40097,5086
40097,3259
40097,2834
14005,7244
28607,1430
39930,8296
39930,6426
40107,7592
280,2067
31067,3003
40113,5182
40113,1272
40114,7821
28265,3787
40123,5119
38010,9274
25619,2790
5788,919
37325,3259
39352,4795
39352,4528
39352,3443
37181,150
39352,6807
39352,2862
6515,3853
40138,7339
40138,1441
40148,1272
16541,1783
27244,2834
40152,1171
40155,8530
40143,5766
40143,2304
40143,3255
40143,7409
36590,1272
40165,383
670,414
2434,4254
40165,233
40165,1434
40165,1953
40168,2411
36317,1953
37288,6096
34664,6878
40179,7483
40179,7732
32648,5848
40172,6327
17176,4755
15798,3090
40021,9100
34717,4954
33463,7528
39729,4146
27831,3255
40171,3134
40208,6895
33558,9171
18388,5076
10685,8061
39358,3090
37158,6951
4031,5563
40221,3853
40221,3126
9802,233
37036,1790
37036,9630
40226,2790
40227,4005
39134,5848
39178,1268
40228,1204
38233,4385
40240,304
40220,5619
40220,1301
40220,4837
39113,6951
14460,3259
5725,8084
40247,3737
37593,2561
14624,233
39352,7123
40196,1204
40252,9399
40252,3568
40252,3905
40252,304
18197,304
39849,4557
24568,8357
40265,7357
40265,304
40265,1675
40265,1317
40265,6807
38951,9539
12590,4639
12590,5667
12590,2820
12590,5127
12590,6980
39874,919
6116,233
28052,2769
28052,2067
21234,3255
40277,9113
40277,5086
40277,7102
40277,6480
40277,4898
40277,3028
40277,2067
7522,5182
7522,4385
40282,9554
40288,1491
40287,5119
28245,4359
26475,878
26475,2769
38269,5766
28478,3270
40298,150
40306,5560
40308,2411
28574,1783
28574,4870
39200,7551
39899,233
27680,2647
40319,7923
35611,9854
40322,1790
31730,5483
35502,5680
25128,6335
34392,1317
30727,8528
37490,5848
15858,4254
40334,1441
40334,878
40334,8032
40334,1430
390,414
16715,7357
40328,3574
37739,2304
37739,9860
15836,1491
40247,6131
40343,1441
21837,9820
40064,6415
390,233
40352,233
40352,7592
3159,383
25143,8565
25143,1441
24789,233
40360,2769
32591,9957
40362,9301
40362,2423
40362,1268
40362,3567
34264,1790
31648,1806
34487,1204
8559,1783
21666,4089
36766,3697
40371,2679
20105,2000
40310,5616
40386,150
40386,3259
40389,4639
40389,2820
40389,5397
40389,3574
40389,1417
40389,1268
40392,9044
18290,1790
